LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,Defective
39,9,2,5,21,16,5,0.22,8,2.0,2,0.4,19,1,0.0,18,0,27.16,17.0,7847.8,N
37,15,3,9,70,26,8,0.15,12,2.17,6,0.75,35,1,0.0,46,0,29.04,41.61,50271.95,N
27,9,0,7,9,16,5,0.23,8,2.0,1,0.2,17,1,0.0,15,0,19.42,18.42,6585.38,N
14,9,2,1,25,14,5,0.45,6,2.33,1,0.2,16,1,0.0,10,0,19.81,9.82,1909.77,N
8,1,0,0,6,0,1,0.07,0,0.0,1,1.0,1,1,0.0,15,0,6.55,28.0,5138.91,N
25,13,1,4,26,24,7,0.19,12,2.0,1,0.14,29,1,0.0,32,0,26.82,49.14,64763.93,N
30,21,5,7,46,38,11,0.27,18,2.11,3,0.27,47,1,0.0,34,0,45.21,24.8,27807.82,N
24,12,8,6,33,12,7,0.23,6,2.0,6,0.86,29,1,0.0,24,0,436.67,14.31,89390.87,N
6,3,0,0,10,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,2,8.86,6.0,318.91,N
6,3,0,0,5,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,2,14.4,3.0,129.56,N
11,1,0,1,19,0,1,0.2,0,0.0,1,1.0,1,1,0.0,4,1,8.64,4.17,150.0,N
13,1,1,0,13,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,8.72,4.0,139.48,N
10,1,0,0,10,0,1,0.08,0,0.0,1,1.0,1,1,0.0,12,1,15.5,9.33,1350.34,N
2,15,4,3,0,0,9,0.43,0,0.0,7,0.78,33,4,0.38,18,2,18.28,23.38,9996.98,N
3,13,5,0,0,0,7,0.41,0,0.0,6,0.86,32,6,0.83,17,1,25.42,19.69,9851.11,N
1,7,2,0,0,0,4,0.36,0,0.0,4,1.0,16,1,0.0,11,1,24.43,13.09,4186.77,N
3,9,5,0,0,0,5,0.45,0,0.0,4,0.8,21,3,0.5,11,2,17.98,17.82,5709.41,N
2,11,3,1,0,0,6,0.25,0,0.0,4,0.67,19,6,1.0,23,2,27.33,14.93,6093.85,N
5,1,0,0,0,0,1,0.07,0,0.0,1,1.0,1,1,0.0,15,3,33.1,8.73,2520.95,N
5,1,0,0,0,0,1,0.07,0,0.0,1,1.0,1,1,0.0,15,3,29.54,9.6,2722.13,N
1,1,0,0,0,0,1,0.1,0,0.0,1,1.0,1,1,0.0,10,1,20.35,8.44,1448.49,N
2,3,0,0,0,0,2,0.13,0,0.0,1,0.5,5,1,0.0,16,2,27.24,11.46,3576.44,N
1,1,0,0,0,0,1,0.07,0,0.0,1,1.0,1,1,0.0,15,3,32.8,9.38,2882.46,N
2,3,0,0,0,0,2,0.11,0,0.0,1,0.5,5,1,0.0,18,3,32.7,11.79,4542.69,N
2,5,3,0,0,0,3,0.25,0,0.0,3,1.0,10,1,0.0,12,3,18.35,8.33,1274.38,N
2,5,3,0,0,0,3,0.27,0,0.0,3,1.0,10,1,0.0,11,3,18.35,8.33,1274.38,N
5,7,4,0,0,0,4,0.29,0,0.0,4,1.0,23,1,0.0,14,0,36.67,15.67,9000.18,N
1,11,0,0,0,0,6,0.26,0,0.0,1,0.17,23,6,1.0,23,1,21.82,26.11,14874.09,N
4,11,1,0,0,20,6,0.17,10,2.0,2,0.33,21,1,0.0,36,2,24.08,19.59,9246.17,N
7,7,4,0,3,4,5,0.15,2,2.0,5,1.0,14,1,0.0,34,1,27.52,17.41,8344.02,N
7,7,4,0,3,4,5,0.14,2,2.0,5,1.0,16,1,0.0,36,1,30.33,17.78,9587.04,N
2,1,1,1,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,4,1,15.86,3.5,194.27,N
1,1,0,0,0,0,1,0.2,0,0.0,1,1.0,1,1,0.0,5,0,6.79,8.0,434.27,N
6,1,1,0,6,0,1,0.07,0,0.0,1,1.0,2,1,0.0,14,0,23.11,13.5,4212.0,N
26,34,19,1,6,32,25,0.21,16,2.0,25,1.0,74,8,0.29,116,1,53.9,42.21,96014.07,N
9,11,4,2,3,20,6,0.13,10,2.0,6,1.0,23,1,0.0,43,1,41.94,16.02,10767.58,N
10,5,5,4,0,8,3,0.08,4,2.0,3,1.0,13,1,0.0,34,0,76.14,13.84,14581.44,N
16,19,8,10,6,16,11,0.23,6,2.67,8,0.73,35,5,0.4,38,0,45.92,15.77,11414.37,N
7,3,1,0,3,4,2,0.1,2,2.0,2,1.0,7,1,0.0,21,1,28.0,17.0,8091.46,N
13,11,2,2,30,20,6,0.12,10,2.0,4,0.67,23,1,0.0,48,1,35.29,31.25,34462.66,N
19,15,3,2,39,28,8,0.12,14,2.0,2,0.25,36,4,0.43,63,1,25.84,48.3,60280.38,N
22,12,3,2,12,16,7,0.13,8,2.0,6,0.86,26,1,0.0,52,1,28.14,26.11,19184.09,N
6,7,4,1,12,12,4,0.13,6,2.0,4,1.0,17,1,0.0,31,1,30.72,15.0,6911.1,N
1,3,0,0,0,4,2,0.18,2,2.0,1,0.5,6,1,0.0,11,2,16.8,6.43,694.29,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,15.86,3.5,194.27,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,15.86,3.5,194.27,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,15.86,3.5,194.27,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,13.32,3.5,163.12,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,15.86,3.5,194.27,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,13.32,3.5,163.12,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,18.49,3.5,226.54,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,1,15.86,3.5,194.27,N
28,31,6,5,35,54,16,0.16,24,2.25,9,0.56,59,8,0.47,95,2,50.7,37.73,72190.59,N
11,7,2,0,7,12,4,0.15,6,2.0,2,0.5,15,1,0.0,26,1,24.57,14.73,5329.58,N
14,21,3,5,36,36,11,0.15,16,2.25,5,0.45,40,5,0.4,68,1,38.68,42.21,68900.96,N
16,15,3,2,36,28,8,0.12,14,2.0,2,0.25,36,4,0.43,63,1,25.26,51.45,66858.35,N
16,9,5,5,22,16,5,0.12,8,2.0,5,1.0,22,1,0.0,37,1,34.17,20.57,14460.86,N
1,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,13.32,3.5,163.12,N
0,1,0,0,0,0,1,0.1,0,0.0,1,1.0,1,1,0.0,10,0,20.25,7.2,1049.88,N
35,75,12,3,64,116,38,0.26,42,2.76,15,0.39,126,32,0.84,143,1,57.76,57.9,193623.35,N
30,61,12,4,60,98,31,0.24,38,2.58,13,0.42,108,23,0.73,127,1,49.33,58.5,168831.0,N
3,3,0,0,0,4,2,0.25,2,2.0,1,0.5,6,1,0.0,8,2,9.64,9.6,888.11,N
38,39,4,2,67,76,20,0.14,38,2.0,6,0.3,94,5,0.21,140,3,58.73,44.94,118581.28,N
4,3,3,1,6,4,2,0.13,2,2.0,2,1.0,7,1,0.0,15,0,31.34,8.8,2426.89,N
4,1,2,1,9,0,1,0.13,0,0.0,1,1.0,3,1,0.0,7,0,20.94,4.0,335.05,N
1,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,10.57,3.0,95.1,N
1,1,0,0,3,0,1,0.08,0,0.0,1,1.0,1,1,0.0,12,0,5.92,27.5,4477.73,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
3,15,4,0,0,0,8,0.47,0,0.0,5,0.63,31,3,0.29,17,2,20.6,30.38,19007.4,N
1,16,3,0,0,0,10,0.43,0,0.0,9,0.9,42,1,0.0,23,3,19.68,29.22,16802.56,N
1,15,1,0,0,0,8,0.73,0,0.0,2,0.25,26,7,0.86,11,1,15.48,21.0,6826.47,N
1,9,0,0,0,0,5,0.56,0,0.0,1,0.2,17,3,0.5,9,2,8.93,15.75,2214.71,N
2,7,0,0,0,0,4,0.8,0,0.0,1,0.25,13,4,1.0,5,2,7.17,12.0,1032.47,N
1,9,0,0,0,0,5,0.45,0,0.0,1,0.2,18,5,1.0,11,2,9.46,15.3,2213.6,N
1,7,1,0,0,0,4,0.67,0,0.0,2,0.5,14,4,1.0,6,1,10.69,9.0,865.9,N
1,3,2,0,0,0,2,0.4,0,0.0,2,1.0,8,1,0.0,5,2,11.58,6.75,527.43,N
1,5,0,0,0,0,3,0.5,0,0.0,1,0.33,10,1,0.0,6,1,6.27,12.0,903.41,N
2,11,1,0,0,0,6,0.67,0,0.0,3,0.5,23,3,0.4,9,2,9.17,25.0,5733.65,N
1,11,0,0,0,0,6,0.6,0,0.0,1,0.17,19,5,0.8,10,3,9.15,19.2,3374.61,N
2,15,0,0,0,0,8,0.8,0,0.0,1,0.13,25,7,0.86,10,3,9.44,27.0,6884.83,N
1,9,0,0,0,0,5,0.56,0,0.0,1,0.2,14,5,1.0,9,3,9.08,18.0,2942.97,N
2,13,1,0,0,0,7,0.64,0,0.0,5,0.71,25,6,0.83,11,1,7.1,27.62,5419.98,N
3,37,3,0,0,0,19,0.73,0,0.0,3,0.16,62,17,0.89,26,2,25.72,48.63,60821.24,N
1,5,1,0,0,0,3,0.5,0,0.0,2,0.67,10,3,1.0,6,2,8.38,10.0,837.62,N
2,7,1,0,0,0,4,0.67,0,0.0,2,0.5,14,4,1.0,6,2,8.02,18.2,2656.24,N
1,9,1,0,0,0,5,0.28,0,0.0,1,0.2,22,1,0.0,18,1,11.83,26.0,7994.02,N
1,9,0,0,0,0,5,0.45,0,0.0,1,0.2,18,5,1.0,11,2,8.96,17.0,2590.27,N
2,7,2,0,0,0,4,0.36,0,0.0,1,0.25,15,1,0.0,11,2,14.12,15.0,3176.62,N
0,5,1,0,0,0,3,0.6,0,0.0,2,0.67,11,1,0.0,5,1,4.61,13.5,840.64,N
0,5,1,0,0,0,3,0.6,0,0.0,2,0.67,11,1,0.0,5,1,4.61,13.5,840.64,N
1,5,1,0,0,0,3,0.38,0,0.0,2,0.67,10,3,1.0,8,1,8.65,15.6,2104.23,N
1,13,4,0,0,0,7,0.35,0,0.0,3,0.43,32,4,0.5,20,2,31.12,20.24,12744.97,N
7,85,7,4,0,0,43,0.31,0,0.0,27,0.63,232,18,0.4,136,2,102.58,58.57,351950.71,N
1,5,2,0,0,0,3,0.27,0,0.0,3,1.0,12,1,0.0,11,0,17.11,11.67,2329.28,N
3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,N
3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,N
3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,N
3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,N
3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,N
2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,N
2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,N
2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,N
2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,N
2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,N
22,19,0,9,39,34,10,0.14,16,2.13,1,0.1,39,5,0.44,63,2,26.57,33.75,30263.95,N
7,9,0,1,15,12,5,0.21,4,3.0,1,0.2,15,4,0.75,23,3,15.44,29.75,13664.81,N
3,1,1,0,0,0,1,0.14,0,0.0,1,1.0,2,1,0.0,7,1,18.28,5.0,456.88,N
1,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,1,15.86,3.5,194.27,N
10,11,2,3,5,20,6,0.21,10,2.0,5,0.83,23,1,0.0,25,1,25.22,24.0,14527.86,N
7,6,6,1,0,0,5,0.16,0,0.0,5,1.0,15,1,0.0,31,1,38.39,13.65,7152.72,N
11,3,3,6,3,4,2,0.09,2,2.0,1,0.5,8,1,0.0,16,0,38.22,12.32,5796.41,N
28,28,13,15,0,20,19,0.15,8,2.5,14,0.74,69,5,0.22,110,0,72.82,37.62,103078.67,N
11,7,6,1,11,4,5,0.17,2,2.0,5,1.0,19,1,0.0,29,0,46.18,10.67,5260.7,N
7,3,2,0,6,4,2,0.14,2,2.0,2,1.0,8,1,0.0,14,0,30.11,9.1,2493.57,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
8,1,4,3,0,0,1,0.11,0,0.0,1,1.0,5,1,0.0,6,0,25.65,3.21,265.03,N
14,5,4,6,37,0,3,0.1,0,0.0,2,0.67,20,1,0.0,25,1,33.43,19.13,12234.56,N
6,3,2,0,30,0,2,0.14,0,0.0,1,0.5,7,1,0.0,14,1,16.16,12.14,2382.41,N
7,1,4,2,0,0,1,0.13,0,0.0,1,1.0,5,1,0.0,6,1,24.18,4.29,444.05,N
11,5,4,6,16,0,3,0.1,0,0.0,2,0.67,20,1,0.0,25,0,27.85,17.97,8994.33,N
11,5,2,4,22,0,3,0.11,0,0.0,2,0.67,18,1,0.0,24,0,22.15,19.96,8828.3,N
6,3,0,0,28,0,2,0.18,0,0.0,1,0.5,5,1,0.0,11,1,18.78,13.33,3338.16,N
1,15,2,0,1,0,8,0.47,0,0.0,5,0.63,29,5,0.57,17,3,25.48,19.42,9611.44,N
1,13,2,0,1,0,7,0.47,0,0.0,3,0.43,25,1,0.0,15,3,22.0,22.11,10748.84,N
1,13,3,0,1,0,7,0.35,0,0.0,4,0.57,27,1,0.0,20,3,22.92,21.71,10799.55,N
3,7,2,0,8,0,4,0.24,0,0.0,2,0.5,15,3,0.67,17,7,17.85,11.82,2492.55,N
0,6,1,0,0,0,5,0.26,0,0.0,5,1.0,12,1,0.0,19,4,27.89,9.5,2517.23,N
0,6,1,0,0,0,5,0.26,0,0.0,5,1.0,12,1,0.0,19,4,25.77,10.18,2670.15,N
3,7,2,0,0,12,4,0.5,6,2.0,3,0.75,16,1,0.0,8,0,17.72,10.83,2080.0,N
15,31,7,0,0,60,16,0.48,30,2.0,15,0.94,76,1,0.0,33,0,35.6,30.0,32042.61,N
2,5,2,0,0,8,3,0.5,4,2.0,2,0.67,11,1,0.0,6,0,18.13,7.5,1020.0,N
0,5,2,0,0,0,3,1.0,0,0.0,3,1.0,10,3,1.0,3,0,12.61,6.75,574.49,N
5,5,3,0,0,0,3,0.3,0,0.0,3,1.0,13,1,0.0,10,0,18.13,7.5,1020.0,N
0,1,3,0,0,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,0,15.36,4.2,271.02,N
2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,9.83,2.0,39.3,N
0,1,3,0,0,0,1,0.25,0,0.0,1,1.0,4,1,0.0,4,1,18.6,2.5,116.27,N
2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,N
1,5,2,0,0,6,3,0.23,2,3.0,2,0.67,9,3,1.0,13,0,20.14,10.5,2220.96,N
0,5,0,0,0,6,3,0.3,2,3.0,1,0.33,8,3,1.0,10,0,13.31,10.56,1484.6,N
1,5,0,0,0,6,3,0.3,2,3.0,1,0.33,8,3,1.0,10,0,12.94,11.38,1673.96,N
3,9,3,4,2,14,5,0.19,6,2.33,3,0.6,21,3,0.5,23,0,24.91,18.53,8553.83,N
2,11,3,0,0,16,6,0.29,6,2.67,3,0.5,21,3,0.4,21,0,18.85,20.3,7766.26,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,1,4,0,0,0,1,0.2,0,0.0,1,1.0,5,1,0.0,5,1,34.06,3.0,306.56,N
0,3,1,0,0,6,2,1.0,2,3.0,1,0.5,6,1,0.0,2,0,9.49,3.5,116.27,N
0,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,11.58,2.67,82.35,N
1,11,2,1,0,16,6,0.6,6,2.67,4,0.67,18,5,0.8,9,1,12.07,14.08,2393.0,N
0,1,2,0,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,5,1,18.28,5.0,456.88,N
1,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,1,13.95,2.5,87.17,N
0,3,0,0,0,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,1,6.0,6.0,216.0,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,10.75,4.0,172.08,N
2,1,0,0,2,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,16.45,5.71,537.21,N
1,3,0,0,0,4,2,0.5,2,2.0,1,0.5,5,1,0.0,4,1,12.18,3.0,109.62,N
8,15,3,2,2,26,8,0.4,10,2.6,4,0.5,26,5,0.57,18,1,18.74,26.0,12669.33,N
5,3,3,0,0,4,2,0.12,2,2.0,2,1.0,9,1,0.0,17,1,21.41,11.11,2643.15,N
2,5,1,1,1,6,3,0.17,2,3.0,2,0.67,8,3,1.0,17,1,15.99,12.44,2476.9,N
5,7,3,0,0,10,4,0.2,4,2.5,3,0.75,17,3,0.67,20,1,18.34,19.5,6972.75,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,7.75,2.0,31.02,N
7,3,0,1,0,4,2,0.25,2,2.0,1,0.5,5,1,0.0,7,1,11.47,8.75,877.83,N
11,23,1,5,8,44,12,0.31,22,2.0,2,0.17,48,1,0.0,34,1,27.19,44.24,53214.67,N
5,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,1,1,0.0,0.0,0.0,N
1,5,1,0,0,6,3,0.19,2,3.0,2,0.67,8,3,1.0,16,1,18.11,10.83,2125.66,N
0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,8.23,3.75,115.8,N
2,1,0,1,0,0,1,0.14,0,0.0,1,1.0,1,1,0.0,6,0,15.39,10.56,1716.57,N
4,5,3,0,0,6,3,0.21,2,3.0,2,0.67,12,1,0.0,14,0,29.04,10.58,3249.15,N
11,9,3,0,1,16,5,0.42,8,2.0,1,0.2,21,1,0.0,12,1,33.86,11.67,4608.33,N
4,1,2,0,0,0,1,0.1,0,0.0,1,1.0,3,1,0.0,10,0,29.93,8.88,2362.67,N
7,7,6,3,6,12,4,0.18,6,2.0,4,1.0,21,1,0.0,19,1,31.77,11.63,4293.21,N
0,3,2,0,0,4,2,0.22,2,2.0,2,1.0,8,1,0.0,9,0,29.95,3.0,269.58,N
0,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,15.74,5.71,513.85,N
0,3,1,0,0,6,2,0.5,2,3.0,2,1.0,5,1,0.0,4,0,10.58,5.4,308.4,N
15,5,4,0,3,6,3,0.23,2,3.0,3,1.0,16,1,0.0,13,0,35.25,13.42,6349.96,N
2,5,3,0,1,8,3,0.2,4,2.0,3,1.0,12,3,1.0,15,1,18.69,8.56,1368.13,N
3,9,4,0,1,16,5,0.45,6,2.67,3,0.6,18,4,0.75,11,1,17.34,11.9,2455.25,N
2,9,3,0,1,16,5,0.56,6,2.67,3,0.6,17,4,0.75,9,1,12.5,13.0,2112.7,N
4,7,1,0,3,10,4,0.33,4,2.5,2,0.5,14,3,0.67,12,1,17.71,23.0,9367.25,N
0,7,3,2,0,12,4,0.44,6,2.0,4,1.0,14,4,1.0,7,2,26.93,4.8,620.48,N
1,5,1,0,0,4,3,0.23,2,2.0,2,0.67,10,1,0.0,13,1,17.72,8.91,1406.67,N
1,10,2,2,0,10,6,0.27,4,2.5,3,0.5,20,6,1.0,20,3,20.33,20.54,8574.62,N
3,5,2,0,0,6,3,0.38,2,3.0,3,1.0,9,1,0.0,8,1,13.24,19.29,4925.8,N
1,1,2,0,0,0,1,0.09,0,0.0,1,1.0,3,1,0.0,11,1,34.52,9.82,3329.48,N
4,5,1,0,0,10,3,0.33,4,2.5,1,0.33,8,1,0.0,9,2,10.53,27.0,7675.23,N
0,3,1,0,0,4,2,0.33,2,2.0,1,0.5,7,1,0.0,6,3,9.79,14.3,2002.0,N
1,13,4,0,1,16,7,0.5,4,4.0,6,0.86,21,7,1.0,14,0,18.23,16.1,4724.35,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,3,0,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0.0,6,2,9.25,8.0,592.07,N
0,3,0,0,0,4,2,0.4,2,2.0,1,0.5,5,1,0.0,5,3,9.87,5.63,312.22,N
0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,3,16.5,4.0,264.0,N
0,3,0,0,0,4,2,0.2,2,2.0,1,0.5,6,1,0.0,10,2,10.05,12.5,1570.53,N
0,3,0,0,0,4,2,0.18,2,2.0,1,0.5,6,1,0.0,11,1,6.45,20.0,2578.55,N
0,3,0,0,0,4,2,0.67,2,2.0,1,0.5,5,1,0.0,3,3,11.39,3.5,139.52,N
5,3,2,0,0,0,2,0.15,0,0.0,2,1.0,9,1,0.0,13,2,15.26,13.81,2912.11,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,13.29,3.0,119.59,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,9.51,4.0,152.16,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,9.51,4.0,152.16,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,9.51,4.0,152.16,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,9.51,4.0,152.16,N
0,3,0,0,0,0,2,1.0,0,0.0,1,0.5,6,1,0.0,0,0,13.29,3.0,119.59,N
1,1,1,0,0,0,1,0.13,0,0.0,1,1.0,2,1,0.0,8,1,12.15,16.71,3395.18,N
1,5,1,0,0,0,3,0.2,0,0.0,1,0.33,9,3,1.0,15,1,28.29,26.03,19171.54,N
1,7,0,0,0,0,4,0.44,0,0.0,1,0.25,10,4,1.0,9,1,17.43,12.28,2628.09,N
0,3,0,0,0,0,2,0.4,0,0.0,1,0.5,5,1,0.0,5,2,16.21,4.2,286.08,N
0,5,4,0,0,0,3,0.25,0,0.0,3,1.0,14,1,0.0,12,1,15.41,8.17,1027.49,N
1,7,0,0,0,0,4,0.16,0,0.0,1,0.25,14,1,0.0,25,1,32.68,28.0,25622.15,N
1,9,1,0,0,0,5,0.28,0,0.0,2,0.4,22,1,0.0,18,4,17.34,20.09,7000.82,N
1,11,1,0,0,0,6,0.26,0,0.0,2,0.33,25,5,0.8,23,4,20.3,22.0,9823.92,N
4,24,3,10,1,0,16,0.22,0,0.0,5,0.31,49,1,0.0,63,1,39.65,70.65,197911.74,N
1,1,0,0,0,0,1,0.13,0,0.0,1,1.0,1,1,0.0,8,2,8.77,10.13,899.21,N
0,1,0,0,0,0,1,0.14,0,0.0,1,1.0,1,1,0.0,7,2,12.99,6.13,487.35,N
0,1,0,0,0,0,1,0.13,0,0.0,1,1.0,1,1,0.0,8,3,15.88,7.0,777.94,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
8,1,3,0,0,0,1,0.04,0,0.0,1,1.0,4,1,0.0,25,1,22.57,32.79,24261.43,N
6,5,1,1,4,8,3,0.25,4,2.0,1,0.33,11,1,0.0,11,1,12.3,29.0,10341.88,N
2,1,1,0,0,0,1,0.14,0,0.0,1,1.0,2,1,0.0,7,0,9.86,12.0,1419.65,N
10,25,4,0,5,48,13,0.33,24,2.0,6,0.46,56,1,0.0,40,2,21.29,46.67,46370.6,N
31,28,5,1,6,28,19,0.23,12,2.33,12,0.63,65,4,0.17,82,1,30.56,55.32,93527.72,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
9,9,1,3,3,0,5,0.42,0,0.0,2,0.4,17,1,0.0,9,1,16.62,25.33,10668.04,N
8,9,0,0,10,0,5,0.42,0,0.0,1,0.2,13,5,1.0,12,2,12.68,22.22,6261.4,N
0,1,0,0,1,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,8.0,3.0,72.0,N
0,3,0,0,0,0,2,0.4,0,0.0,1,0.5,6,1,0.0,5,1,13.47,15.0,3030.7,N
3,5,1,0,0,0,3,0.3,0,0.0,1,0.33,10,1,0.0,10,0,17.36,24.54,10456.24,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,2,5.33,1.5,12.0,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
4,5,0,0,1,0,3,0.38,0,0.0,1,0.33,10,1,0.0,8,2,13.87,8.25,944.2,N
0,1,0,0,1,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,8.0,3.0,72.0,N
16,8,12,6,10,0,5,0.1,0,0.0,5,1.0,25,1,0.0,46,0,51.13,18.63,17749.77,N
0,1,1,0,0,0,1,0.1,0,0.0,1,1.0,5,1,0.0,10,0,44.27,4.62,943.04,N
4,8,0,7,0,0,7,0.41,0,0.0,1,0.14,15,1,0.0,10,3,11.6,31.21,11297.51,N
4,8,0,7,0,0,7,0.41,0,0.0,1,0.14,15,1,0.0,10,3,11.6,31.21,11297.51,N
4,8,0,7,0,0,7,0.41,0,0.0,1,0.14,15,1,0.0,10,3,11.6,31.21,11297.51,N
7,33,2,14,26,0,17,0.17,0,0.0,7,0.41,60,6,0.31,86,1,28.06,80.83,183341.27,N
13,8,2,2,4,0,6,0.15,0,0.0,2,0.33,17,1,0.0,38,1,27.09,32.81,29158.95,N
10,19,4,6,7,0,11,0.24,0,0.0,5,0.45,34,3,0.2,39,1,18.57,60.0,66844.92,N
16,33,4,16,11,0,21,0.21,0,0.0,12,0.57,72,1,0.0,84,2,22.65,104.25,246186.04,N
1,3,1,0,0,0,2,0.22,0,0.0,2,1.0,9,1,0.0,9,1,15.43,14.95,3448.99,N
1,3,0,0,0,0,2,0.22,0,0.0,1,0.5,5,1,0.0,9,2,7.33,16.0,1875.31,N
0,1,1,1,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,2,0,9.05,2.0,36.19,N
20,1,4,6,2,0,1,0.1,0,0.0,1,1.0,5,1,0.0,4,1,32.9,2.78,253.82,N
20,1,4,6,2,0,1,0.1,0,0.0,1,1.0,5,1,0.0,4,1,32.9,2.78,253.82,N
