HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,HALSTEAD_LENGTH,NUM_OPERATORS,NUM_OPERANDS,NUMBER_OF_LINES,LOC_CODE_AND_COMMENT,EDGE_COUNT,HALSTEAD_CONTENT,LOC_COMMENTS,NUM_UNIQUE_OPERANDS,NODE_COUNT,CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,BRANCH_COUNT,DECISION_COUNT,HALSTEAD_DIFFICULTY,MODIFIED_CONDITION_COUNT,CALL_PAIRS,Defective
612.79,34.04,85.11,23,14,9,9,6,6,11.82,0,5,6,4,2,3,2,7.2,1,2,N
1358.43,75.47,149.28,33,19,14,11,7,9,16.4,0,10,8,6,3,5,2,9.1,2,3,N
583.79,32.43,87.57,23,13,10,5,2,9,13.14,0,6,9,4,2,3,2,6.67,1,3,N
1471.91,81.77,152.93,36,22,14,13,9,12,15.89,0,8,11,8,4,5,4,9.63,2,4,N
1531.27,85.07,151.24,37,19,18,13,6,12,14.94,0,8,12,4,2,3,2,10.13,1,5,N
2538.28,141.02,211.52,44,26,18,14,10,15,17.63,0,12,13,10,5,7,4,12.0,3,4,N
22836.03,1268.67,964.36,180,106,74,41,29,54,40.72,5,25,45,36,18,21,16,23.68,10,8,N
9016.09,500.89,471.22,97,56,41,31,24,39,24.63,0,15,34,24,12,13,12,19.13,6,7,N
30428.36,1690.46,1016.49,191,110,81,44,36,62,33.96,0,23,51,44,22,25,20,29.93,12,10,N
7840.0,435.56,480.0,96,54,42,25,18,35,29.39,2,18,30,22,11,13,10,16.32,6,9,N
2005.92,111.44,160.47,35,20,15,11,7,12,12.84,0,9,11,8,4,5,4,12.5,2,2,N
612.79,34.04,85.11,23,14,9,9,6,6,11.82,0,5,6,4,2,3,2,7.2,1,2,N
3269.39,181.63,260.07,53,31,22,13,9,15,20.69,0,14,12,12,6,9,4,12.57,4,3,N
583.79,32.43,87.57,23,13,10,5,2,9,13.14,0,6,9,4,2,3,2,6.67,1,3,N
410.22,22.79,78.14,20,13,7,10,6,8,14.88,0,6,8,4,2,3,2,5.25,1,3,N
1531.27,85.07,151.24,37,19,18,13,6,12,14.94,0,8,12,4,2,3,2,10.13,1,5,N
2538.28,141.02,211.52,44,26,18,14,10,15,17.63,0,12,13,10,5,7,4,12.0,3,4,N
549.52,30.53,81.41,22,16,6,17,9,10,12.06,2,4,9,4,2,5,2,6.75,1,2,N
718.87,39.94,89.86,23,15,8,1,0,6,11.23,0,5,6,6,3,3,2,8.0,2,2,N
799.32,44.41,167.18,36,19,17,17,5,8,34.97,2,16,8,4,2,3,2,4.78,1,4,N
43298.39,2405.47,1081.92,188,119,69,75,43,51,27.03,22,25,43,24,12,18,10,40.02,7,13,N
718.87,39.94,89.86,23,15,8,1,0,6,11.23,0,5,6,6,3,3,2,8.0,2,2,N
7370.08,409.45,380.39,80,49,31,23,16,21,19.63,0,12,18,16,8,9,8,19.38,4,7,N
8672.47,481.8,394.2,82,49,33,22,15,20,17.92,0,12,18,12,6,7,6,22.0,3,8,N
14446.14,802.56,559.93,111,68,43,26,18,27,21.7,0,15,23,18,9,11,8,25.8,5,10,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
9871.1,548.39,423.05,88,53,35,22,16,24,18.13,0,12,20,20,10,11,10,23.33,5,6,N
982.54,54.59,120.93,29,16,13,11,5,8,14.88,1,8,8,4,2,3,2,8.13,1,4,N
14446.14,802.56,559.93,111,68,43,26,18,27,21.7,0,15,23,18,9,11,8,25.8,5,10,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
17394.36,966.35,692.86,133,80,53,30,21,33,27.6,0,19,27,22,11,15,8,25.11,7,10,N
914.21,50.79,101.58,26,17,9,7,4,10,11.29,0,5,9,6,3,5,2,9.0,2,3,N
914.21,50.79,101.58,26,17,9,7,4,10,11.29,0,5,9,6,3,5,2,9.0,2,3,N
7370.08,409.45,380.39,80,49,31,23,16,21,19.63,0,12,18,16,8,9,8,19.38,4,7,N
8672.47,481.8,394.2,82,49,33,22,15,20,17.92,0,12,18,12,6,7,6,22.0,3,8,N
14446.14,802.56,559.93,111,68,43,26,18,27,21.7,0,15,23,18,9,11,8,25.8,5,10,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
7844.52,435.81,398.35,82,50,32,23,16,21,20.23,0,13,18,16,8,9,8,19.69,4,7,N
8538.09,474.34,408.07,84,50,34,22,15,20,19.5,0,13,18,12,6,7,6,20.92,3,8,N
426.61,23.7,60.94,17,10,7,7,3,6,8.71,0,4,6,4,2,3,2,7.0,1,2,N
7370.08,409.45,380.39,80,49,31,23,16,21,19.63,0,12,18,16,8,9,8,19.38,4,7,N
8672.47,481.8,394.2,82,49,33,22,15,20,17.92,0,12,18,12,6,7,6,22.0,3,8,N
14446.14,802.56,559.93,111,68,43,26,18,27,21.7,0,15,23,18,9,11,8,25.8,5,10,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
7370.08,409.45,380.39,80,49,31,23,16,21,19.63,0,12,18,16,8,9,8,19.38,4,7,N
8672.47,481.8,394.2,82,49,33,22,15,20,17.92,0,12,18,12,6,7,6,22.0,3,8,N
7370.08,409.45,380.39,80,49,31,23,16,21,19.63,0,12,18,16,8,9,8,19.38,4,7,N
8672.47,481.8,394.2,82,49,33,22,15,20,17.92,0,12,18,12,6,7,6,22.0,3,8,N
14446.14,802.56,559.93,111,68,43,26,18,27,21.7,0,15,23,18,9,11,8,25.8,5,10,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
449.6,24.98,66.61,18,12,6,7,4,7,9.87,0,4,7,4,2,3,2,6.75,1,2,N
41453.41,2302.97,942.12,192,115,77,61,33,36,21.41,17,14,28,28,14,19,10,44.0,9,4,Y
33013.78,1834.1,946.1,183,105,78,58,32,35,27.11,16,19,30,24,12,13,12,34.89,6,4,N
26152.92,1452.94,1088.14,197,115,82,51,35,33,45.27,9,29,28,20,10,13,8,24.03,6,4,N
26664.97,1481.39,1433.37,261,146,115,50,42,31,77.05,2,34,28,16,8,9,8,18.6,4,4,N
3744.39,208.02,224.66,49,29,20,17,11,14,13.48,0,9,13,8,4,5,4,16.67,2,7,N
4053.11,225.17,379.98,84,44,40,26,18,15,35.62,2,15,14,8,4,5,4,10.67,2,2,N
5913.82,328.55,316.25,72,38,34,21,16,18,16.91,0,10,15,16,8,9,8,18.7,4,1,N
3937.05,218.72,328.09,69,39,30,21,14,13,27.34,3,15,12,8,4,5,4,12.0,2,2,N
1332.39,74.02,162.85,36,21,15,12,8,11,19.9,0,11,10,6,3,5,2,8.18,2,5,N
91978.75,5109.93,2139.04,383,211,172,76,49,49,49.75,15,32,43,28,14,15,14,43.0,7,5,N
3670.35,203.91,333.67,68,46,22,27,17,24,30.33,4,15,21,12,6,9,6,11.0,3,6,N
1579.13,87.73,180.94,40,24,16,16,7,13,20.73,6,11,12,8,4,5,4,8.73,2,6,N
401.52,22.31,57.36,16,9,7,1,0,7,8.18,0,4,7,4,2,3,2,7.0,1,1,N
585.2,32.5,76.0,19,12,7,1,0,7,9.87,0,5,7,4,2,3,2,7.7,1,1,N
179.89,9.99,44.97,13,10,3,4,1,2,11.24,0,3,3,4,2,1,2,4.0,1,1,N
154.4,8.58,30.88,11,7,4,7,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
154.4,8.58,30.88,11,7,4,7,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
980.75,54.49,62.27,18,11,7,4,1,6,3.95,0,2,6,4,2,3,2,15.75,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,5,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
1074.15,59.68,79.57,23,17,6,4,1,7,5.89,0,2,6,8,4,5,2,13.5,3,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
179.89,9.99,44.97,13,10,3,8,1,2,11.24,4,3,3,4,2,1,2,4.0,1,1,N
252.0,14.0,42.0,14,10,4,4,1,5,7.0,0,2,5,6,3,3,2,6.0,2,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
221.4,12.3,41.51,12,8,4,2,0,6,7.78,0,3,6,4,2,3,2,5.33,1,1,N
7748.01,430.45,284.98,63,34,29,17,12,15,10.48,0,8,13,12,6,7,6,27.19,3,2,N
8043.39,446.86,324.33,69,38,31,17,12,16,13.08,0,10,14,12,6,7,6,24.8,3,3,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
532.29,29.57,92.0,23,14,9,7,4,10,15.9,0,7,9,6,3,5,2,5.79,2,3,N
551.81,30.66,98.1,24,14,10,8,4,10,17.44,0,8,9,6,3,5,2,5.63,2,3,N
1172.67,65.15,125.64,33,19,14,6,3,16,13.46,0,6,15,8,4,5,4,9.33,2,4,N
5913.82,328.55,316.25,72,38,34,21,16,18,16.91,0,10,15,16,8,9,8,18.7,4,1,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
4582.29,254.57,264.0,66,39,27,17,11,35,15.21,3,7,29,28,14,15,14,17.36,7,3,N
48124.47,2673.58,1104.72,219,137,82,66,41,90,25.36,17,16,74,60,30,34,30,43.56,15,16,N
367534.33,20418.57,6466.88,897,556,341,361,265,265,113.79,43,111,213,166,83,104,78,56.83,44,42,Y
194350.1,10797.23,4262.61,655,369,286,223,129,120,93.49,73,69,102,74,37,39,36,45.59,19,18,N
220367.27,12242.63,7949.76,1044,582,462,289,204,250,286.79,72,175,213,148,74,77,74,27.72,37,63,N
9496.12,527.56,579.03,112,71,41,47,28,35,35.31,12,20,31,20,10,11,10,16.4,5,9,N
290.67,16.14,49.83,15,10,5,8,4,9,8.54,0,3,8,8,4,5,4,5.83,2,1,N
345.2,19.18,64.73,17,9,8,7,3,6,12.14,0,6,6,4,2,3,2,5.33,1,1,N
550.43,30.58,100.08,24,13,11,7,3,9,18.2,0,9,8,6,3,5,2,5.5,2,2,N
231.3,12.85,68.53,18,9,9,7,3,6,20.31,0,8,6,4,2,3,2,3.38,1,1,N
444.89,24.72,104.0,26,15,11,10,5,8,24.31,0,9,8,4,2,3,2,4.28,1,2,N
466.26,25.9,59.21,16,9,7,4,1,8,7.52,0,4,7,6,3,5,2,7.88,2,0,N
116.27,6.46,33.22,10,7,3,5,2,5,9.49,0,3,5,4,2,3,2,3.5,1,1,N
116.27,6.46,33.22,10,7,3,5,2,6,9.49,0,3,6,4,2,3,2,3.5,1,2,N
251.91,14.0,43.19,13,8,5,10,3,5,7.4,4,3,5,4,2,3,2,5.83,1,1,N
58.95,3.28,19.65,7,6,1,4,1,2,6.55,0,1,3,4,2,1,2,3.0,1,1,N
3570.0,198.33,315.0,63,43,20,24,18,28,27.79,2,15,22,12,6,12,6,11.33,3,9,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
3014.58,167.48,173.92,39,26,13,7,4,15,10.03,0,6,14,8,4,5,4,17.33,2,3,N
362.64,20.15,77.71,21,13,8,10,6,7,16.65,0,6,7,4,2,3,2,4.67,1,3,N
319.82,17.77,79.95,21,13,8,11,7,8,19.99,0,7,8,4,2,3,2,4.0,1,3,N
8245.95,458.11,312.48,65,40,25,18,13,20,11.84,1,9,18,12,6,7,6,26.39,3,3,N
9834.5,546.36,445.0,89,50,39,31,20,34,20.14,5,15,30,20,10,11,10,22.1,5,8,N
1372.69,76.26,123.19,29,16,13,12,6,7,11.06,1,7,7,4,2,3,2,11.14,1,2,N
3863.67,214.65,225.95,47,28,19,15,8,14,13.21,1,10,13,8,4,5,4,17.1,2,4,N
4256.92,236.5,247.76,51,30,21,15,8,15,14.42,1,11,14,8,4,5,4,17.18,2,5,N
4301.69,238.98,239.72,51,32,19,15,9,16,13.36,1,9,15,8,4,5,4,17.94,2,4,N
84.22,4.68,22.46,8,5,3,2,0,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
532.29,29.57,92.0,23,14,9,8,4,10,15.9,0,7,9,6,3,5,2,5.79,2,2,N
555.43,30.86,96.0,24,15,9,10,5,10,16.59,0,7,9,6,3,5,2,5.79,2,2,N
16494.55,916.36,480.0,96,60,36,21,16,29,13.97,1,11,26,16,8,9,8,34.36,4,4,N
5338.7,296.59,314.04,64,38,26,16,9,20,18.47,1,13,18,12,6,7,6,17.0,3,4,N
20434.13,1135.23,641.07,124,73,51,22,15,37,20.11,1,16,32,24,12,13,12,31.88,6,4,N
5255.28,291.96,309.13,63,37,26,17,9,20,18.18,1,13,18,12,6,7,6,17.0,3,4,N
8656.64,480.92,352.53,75,49,26,16,10,25,14.36,1,9,23,12,6,7,6,24.56,3,5,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
4951.76,275.1,247.59,54,30,24,9,6,22,12.38,0,9,20,12,6,7,6,20.0,3,4,N
3246.47,180.36,214.05,48,27,21,12,8,18,14.11,0,9,16,12,6,7,6,15.17,3,4,N
902.51,50.14,94.01,23,15,8,6,3,11,9.79,0,5,10,8,4,5,4,9.6,2,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
8971.59,498.42,326.9,68,42,26,19,14,21,11.91,1,9,19,12,6,7,6,27.44,3,3,N
3521.25,195.63,220.08,48,32,16,9,6,15,13.75,0,8,14,8,4,5,4,16.0,2,3,N
732.54,40.7,97.67,25,15,10,9,5,7,13.02,0,6,7,4,2,3,2,7.5,1,2,N
10090.27,560.57,417.09,85,48,37,31,20,33,17.24,5,13,29,20,10,11,10,24.19,5,7,N
4728.77,262.71,204.33,44,26,18,14,8,13,8.83,1,7,12,8,4,5,4,23.14,2,3,N
4353.75,241.87,210.91,46,29,17,15,9,15,10.22,1,7,14,8,4,5,4,20.64,2,3,N
12056.83,669.82,569.35,111,71,40,50,17,10,26.89,29,17,10,4,2,3,2,21.18,1,4,N
30072.95,1670.72,911.3,169,103,66,73,41,35,27.62,22,21,29,28,14,15,14,33.0,7,5,N
10490.64,582.81,513.53,108,64,44,36,22,9,25.14,9,14,9,4,2,3,2,20.43,1,1,N
5545.97,308.11,293.44,64,37,27,24,9,9,15.53,10,10,8,6,3,5,2,18.9,2,1,N
125041.65,6946.76,2218.29,367,214,153,79,57,47,39.35,13,38,38,24,12,18,12,56.37,6,6,N
1296.67,72.04,187.3,42,22,20,13,7,9,27.05,2,13,9,4,2,3,2,6.92,1,2,N
175762.32,9764.57,2758.52,467,262,205,78,61,66,43.29,6,37,54,36,18,24,18,63.72,9,3,N
9387.53,521.53,590.73,111,68,43,32,21,23,37.17,6,23,21,12,6,7,6,15.89,3,7,Y
630.0,35.0,108.0,27,12,15,15,8,12,18.51,4,9,12,4,2,3,2,5.83,1,5,N
2200.78,122.27,220.08,48,28,20,14,9,10,22.01,1,12,10,4,2,3,2,10.0,1,2,N
840.0,46.67,120.0,30,12,18,22,11,12,17.14,7,9,12,4,2,3,2,7.0,1,5,N
6740.74,374.49,394.73,85,48,37,15,10,14,23.11,1,13,13,8,4,5,4,17.08,2,1,N
498.63,27.7,77.71,21,10,11,10,3,6,12.11,1,6,6,4,2,3,2,6.42,1,0,N
317.58,17.64,58.81,17,8,9,7,3,6,10.89,1,5,6,4,2,3,2,5.4,1,0,N
273078.67,15171.04,2217.9,429,232,197,77,48,24,18.01,20,16,18,12,6,12,6,123.13,3,1,N
1008.0,56.0,112.0,28,14,14,11,6,6,12.44,0,7,6,4,2,3,2,9.0,1,0,N
4723.94,262.44,314.93,67,37,30,22,11,12,21.0,6,13,10,10,5,7,4,15.0,3,2,N
103003.28,5722.4,1673.25,341,180,161,47,34,28,27.18,8,17,23,18,9,13,6,61.56,6,2,N
79247.79,4402.65,1352.5,273,148,125,43,31,29,23.08,5,16,23,20,10,15,6,58.59,7,2,N
3220.15,178.9,294.41,60,35,25,19,14,13,26.92,0,16,12,8,4,5,4,10.94,2,2,N
387847.94,21547.11,3229.82,714,452,262,51,41,16,26.9,5,12,14,12,6,7,6,120.08,3,0,N
2157.94,119.89,191.82,46,28,18,21,14,9,17.05,0,8,8,8,4,5,4,11.25,2,1,N
1313.83,72.99,122.62,30,15,15,13,6,7,11.44,3,7,7,4,2,3,2,10.71,1,1,N
154.4,8.58,30.88,11,7,4,8,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
38303.42,2127.97,1091.0,205,110,95,55,39,48,31.07,2,23,38,40,20,23,18,35.11,11,0,N
1541.2,85.62,175.14,42,20,22,17,8,12,19.9,2,10,11,8,4,5,4,8.8,2,0,N
1541.2,85.62,175.14,42,20,22,17,8,12,19.9,2,10,11,8,4,5,4,8.8,2,0,N
5225.56,290.31,280.94,63,32,31,25,14,17,15.1,3,10,15,12,6,7,6,18.6,3,1,N
848.2,47.12,93.21,26,13,13,9,4,6,10.24,0,5,6,4,2,3,2,9.1,1,0,N
25706.76,1428.15,696.66,164,82,82,13,8,6,18.88,0,10,6,4,2,3,2,36.9,1,0,N
1982.66,110.15,173.92,39,20,19,14,7,8,15.26,4,10,8,4,2,3,2,11.4,1,2,N
1875.31,104.18,156.28,40,19,21,12,7,16,13.02,2,7,14,12,6,7,6,12.0,3,0,Y
7408.74,411.6,417.79,86,48,38,23,13,11,23.56,5,15,9,10,5,7,4,17.73,3,2,N
111737.37,6207.63,1478.01,293,167,126,44,18,24,19.55,19,15,20,16,8,11,6,75.6,5,3,N
138606.57,7700.36,1597.46,314,177,137,51,28,43,18.41,16,15,34,32,16,21,12,86.77,10,3,N
10940.27,607.79,446.54,95,46,49,23,14,26,18.23,3,13,22,20,10,11,10,24.5,5,2,N
8379.04,465.5,408.07,84,40,44,19,12,17,19.87,1,15,15,12,6,7,6,20.53,3,1,N
9580.18,532.23,520.19,105,54,51,30,21,13,28.25,3,18,12,8,4,5,4,18.42,2,3,N
410.13,22.79,70.31,19,9,10,7,3,6,12.05,1,6,6,4,2,3,2,5.83,1,0,N
559.51,31.08,77.71,21,12,9,11,6,6,10.79,2,5,6,4,2,3,2,7.2,1,1,N
498.63,27.7,77.71,21,10,11,11,3,6,12.11,1,6,6,4,2,3,2,6.42,1,0,N
330.26,18.35,62.91,17,8,9,8,3,6,11.98,2,6,6,4,2,3,2,5.25,1,0,N
249.08,13.84,51.89,15,7,8,7,3,6,10.81,1,5,6,4,2,3,2,4.8,1,0,N
154.4,8.58,30.88,11,7,4,8,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
290.59,16.14,55.35,16,10,6,9,4,6,10.54,0,4,6,4,2,3,2,5.25,1,1,N
9952.06,552.89,529.66,105,54,51,20,11,18,28.19,6,19,17,8,4,5,4,18.79,2,6,N
161.94,9.0,43.19,13,8,5,8,4,6,11.52,1,4,6,4,2,3,2,3.75,1,1,N
198185.0,11010.28,2086.15,455,265,190,55,40,20,21.96,8,12,17,16,8,9,8,95.0,4,0,N
2313.9,128.55,178.62,38,19,19,18,7,11,13.79,8,11,10,8,4,5,4,12.95,2,1,N
2313.9,128.55,178.62,38,19,19,18,7,11,13.79,8,11,10,8,4,5,4,12.95,2,1,N
2313.9,128.55,178.62,38,19,19,18,7,11,13.79,8,11,10,8,4,5,4,12.95,2,1,N
2313.9,128.55,178.62,38,19,19,16,7,11,13.79,6,11,10,8,4,5,4,12.95,2,1,N
2313.9,128.55,178.62,38,19,19,16,7,11,13.79,6,11,10,8,4,5,4,12.95,2,1,N
1161.24,64.51,138.24,31,17,14,9,5,5,16.46,1,10,5,4,2,3,2,8.4,1,1,N
1161.24,64.51,138.24,31,17,14,9,5,5,16.46,1,10,5,4,2,3,2,8.4,1,1,N
145316.78,8073.15,2745.62,445,305,140,142,99,90,51.88,36,41,59,64,32,51,16,52.93,24,2,N
18906.42,1050.36,822.02,159,113,46,46,32,43,35.74,6,18,38,22,11,13,10,23.0,6,9,N
863.17,47.95,95.91,23,14,9,10,3,7,10.66,4,6,6,6,3,5,2,9.0,2,1,N
488050.43,27113.91,9549.79,1247,704,543,400,263,290,186.86,110,170,237,190,95,109,84,51.11,53,49,N
559.51,31.08,77.71,21,12,9,7,4,8,10.79,0,5,8,4,2,3,2,7.2,1,3,N
2626.61,145.92,202.05,46,30,16,23,16,15,15.54,1,8,13,4,2,6,2,13.0,1,5,N
81.0,4.5,27.0,9,7,2,10,2,6,9.0,5,2,6,4,2,3,2,3.0,1,2,N
56.15,3.12,22.46,8,6,2,10,2,6,8.98,4,2,6,4,2,3,2,2.5,1,2,N
174.35,9.69,34.87,11,6,5,8,1,6,6.97,4,3,6,4,2,3,2,5.0,1,0,N
60.0,3.33,30.0,10,6,4,6,3,6,15.0,0,4,6,4,2,3,2,2.0,1,2,N
506.22,28.12,70.31,19,10,9,6,3,9,9.77,0,5,9,4,2,3,2,7.2,1,2,N
4498.36,249.91,252.01,53,32,21,11,8,9,14.12,0,10,8,8,4,5,4,17.85,2,2,N
3074.62,170.81,175.69,40,26,14,8,5,5,10.04,0,6,5,4,2,3,2,17.5,1,1,N
7072.27,392.9,257.83,57,33,24,21,14,18,9.4,2,7,15,16,8,9,8,27.43,4,1,N
698.02,38.78,76.15,20,15,5,12,6,10,8.31,0,3,9,4,2,5,2,9.17,1,1,N
132.88,7.38,33.22,10,8,2,1,0,5,8.3,0,2,5,4,2,3,2,4.0,1,1,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
415.13,23.06,62.27,18,13,5,5,2,5,9.34,0,3,5,6,3,3,2,6.67,2,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
71.32,3.96,28.53,9,5,4,4,1,6,11.41,0,4,6,4,2,3,2,2.5,1,1,N
85.59,4.75,28.53,9,6,3,4,1,6,9.51,0,3,6,4,2,3,2,3.0,1,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
72.0,4.0,24.0,8,6,2,9,2,5,8.0,4,2,5,4,2,3,2,3.0,1,1,N
85.59,4.75,28.53,9,6,3,5,2,5,9.51,0,3,5,4,2,3,2,3.0,1,1,N
421.94,23.44,70.32,18,10,8,11,4,11,11.72,4,6,10,8,4,5,4,6.0,2,2,N
164.84,9.16,41.21,13,9,4,4,1,5,10.3,0,3,5,6,3,3,2,4.0,2,0,N
643.78,35.77,122.62,30,15,15,12,7,10,23.36,0,10,9,8,4,5,4,5.25,2,3,N
679.32,37.74,133.44,32,16,16,12,7,10,26.21,0,11,9,8,4,5,4,5.09,2,3,N
2621.1,145.62,208.5,50,34,16,20,12,18,16.58,3,7,17,8,4,5,4,12.57,2,8,N
401.52,22.31,57.36,16,9,7,1,0,7,8.18,0,4,7,4,2,3,2,7.0,1,1,N
585.2,32.5,76.0,19,12,7,1,0,7,9.87,0,5,7,4,2,3,2,7.7,1,1,N
179.89,9.99,44.97,13,10,3,4,1,2,11.24,0,3,3,4,2,1,2,4.0,1,1,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
980.75,54.49,62.27,18,11,7,4,1,6,3.95,0,2,6,4,2,3,2,15.75,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,5,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
