HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,HALSTEAD_LENGTH,NUM_OPERATORS,NUM_OPERANDS,LOC_CODE_AND_COMMENT,HALSTEAD_CONTENT,PERCENT_COMMENTS,NUMBER_OF_LINES,CONDITION_COUNT,NUM_UNIQUE_OPERANDS,LOC_EXECUTABLE,DECISION_COUNT,MULTIPLE_CONDITION_COUNT,LOC_BLANK,HALSTEAD_DIFFICULTY,MODIFIED_CONDITION_COUNT,LOC_COMMENTS,DECISION_DENSITY,Defective
64670.9,3592.83,4974.68,1085,1063,22,1,382.67,64.29,41,372,11,10,186,186,12,13.0,93,17,2.0,N
1692.31,94.02,167.37,37,24,13,2,16.55,52.94,30,6,9,8,2,3,12,10.11,2,7,3.0,N
1692.31,94.02,167.37,37,24,13,2,16.55,52.94,31,6,9,8,2,3,13,10.11,2,7,3.0,N
548.26,30.46,91.38,24,15,9,0,15.23,75.0,32,4,6,5,2,2,11,6.0,1,15,2.0,N
31677.57,1759.86,1032.45,194,119,75,10,33.65,46.84,120,18,22,42,8,9,40,30.68,5,27,2.25,N
1910.42,106.13,187.3,42,25,17,3,18.36,60.0,44,4,10,10,2,2,18,10.2,1,12,2.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
4283.4,237.97,280.46,62,34,28,4,18.36,62.16,75,12,11,14,6,6,30,15.27,3,19,2.0,N
7847.8,435.99,461.64,90,54,36,5,27.16,59.09,84,16,18,18,8,8,39,17.0,4,21,2.0,N
50271.95,2792.89,1208.21,220,133,87,9,29.04,63.2,163,26,23,46,12,13,37,41.61,7,70,2.17,N
6585.38,365.85,357.58,77,43,34,7,19.42,51.61,59,16,12,15,8,8,27,18.42,4,9,2.0,N
1909.77,106.1,194.51,43,25,18,1,19.81,72.22,51,14,11,10,6,7,14,9.82,4,25,2.33,N
5138.91,285.49,183.53,71,43,28,0,6.55,28.57,30,0,2,15,0,0,8,28.0,0,6,0.0,N
64763.93,3598.0,1318.04,240,146,94,4,26.82,48.39,88,24,22,32,12,12,25,49.14,6,26,2.0,N
27807.82,1544.88,1121.28,203,110,93,7,45.21,60.92,118,38,30,34,18,19,30,24.8,10,46,2.11,N
89390.87,4966.16,6247.75,1107,1076,31,6,436.67,61.9,88,12,26,24,6,6,24,14.31,3,33,2.0,N
318.91,17.72,53.15,16,8,8,0,8.86,66.67,22,4,4,5,2,2,6,6.0,1,10,2.0,N
129.56,7.2,43.19,13,9,4,0,14.4,50.0,18,4,4,5,2,2,6,3.0,1,5,2.0,N
150.0,8.33,36.0,12,7,5,1,8.64,83.33,36,0,3,4,0,0,11,4.17,0,19,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,76.47,31,0,3,4,0,0,13,4.0,0,13,0.0,N
1350.34,75.02,144.68,38,24,14,0,15.5,45.45,33,0,6,12,0,0,10,9.33,0,10,0.0,N
9996.98,555.39,427.5,88,50,38,3,18.28,14.29,44,0,13,18,0,0,2,23.38,0,0,0.0,N
9851.11,547.28,500.37,101,59,42,0,25.42,0.0,21,0,16,17,0,0,3,19.69,0,0,0.0,N
4186.77,232.6,319.82,74,42,32,0,24.43,0.0,13,0,11,11,0,0,1,13.09,0,0,0.0,N
5709.41,317.19,320.43,69,41,28,0,17.98,0.0,15,0,11,11,0,0,3,17.82,0,0,0.0,N
6093.85,338.55,408.07,84,52,32,1,27.33,4.17,27,0,15,23,0,0,2,14.93,0,0,0.0,N
2520.95,140.05,288.86,68,44,24,0,33.1,0.0,21,0,11,15,0,0,5,8.73,0,0,0.0,N
2722.13,151.23,283.55,68,44,24,0,29.54,0.0,21,0,10,15,0,0,5,9.6,0,0,0.0,N
1448.49,80.47,171.67,42,27,15,0,20.35,0.0,12,0,8,10,0,0,1,8.44,0,0,0.0,N
3576.44,198.69,312.13,69,44,25,0,27.24,0.0,19,0,12,16,0,0,2,11.46,0,0,0.0,N
2882.46,160.14,307.46,70,45,25,0,32.8,0.0,17,0,12,15,0,0,1,9.38,0,0,0.0,N
4542.69,252.37,385.44,83,53,30,0,32.7,0.0,21,0,14,18,0,0,2,11.79,0,0,0.0,N
1274.38,70.8,152.93,36,21,15,0,18.35,0.0,15,0,9,12,0,0,2,8.33,0,0,0.0,N
1274.38,70.8,152.93,36,21,15,0,18.35,0.0,14,0,9,11,0,0,2,8.33,0,0,0.0,N
9000.18,500.01,574.48,112,65,47,0,36.67,0.0,21,0,21,14,0,0,5,15.67,0,0,0.0,N
14874.09,826.34,569.73,115,72,43,0,21.82,0.0,25,0,14,23,0,0,1,26.11,0,0,0.0,N
9246.17,513.67,471.89,92,59,33,0,24.08,0.0,43,20,16,36,10,10,4,19.59,5,0,2.0,N
8344.02,463.56,479.22,95,58,37,0,27.52,8.1,46,4,17,34,2,2,7,17.41,1,3,2.0,N
9587.04,532.61,539.27,106,66,40,0,30.33,7.69,48,4,18,36,2,2,7,17.78,1,3,2.0,N
194.27,10.79,55.51,15,9,6,1,15.86,20.0,9,0,6,4,0,0,2,3.5,0,0,0.0,N
434.27,24.13,54.28,21,13,8,0,6.79,0.0,8,0,2,5,0,0,1,8.0,0,0,0.0,N
4212.0,234.0,312.0,78,51,27,0,23.11,30.0,28,0,8,14,0,0,6,13.5,0,6,0.0,N
96014.07,5334.11,2274.9,354,231,123,1,53.9,5.69,151,32,51,116,16,16,26,42.21,8,6,2.0,N
10767.58,598.2,672.02,129,82,47,2,41.94,10.42,59,20,22,43,10,10,9,16.02,5,3,2.0,N
14581.44,810.08,1053.67,193,127,66,4,76.14,10.53,50,8,31,34,4,4,10,13.84,2,0,2.0,N
11414.37,634.13,723.96,127,84,43,10,45.92,29.63,72,16,30,38,6,8,16,15.77,5,6,2.67,N
8091.46,449.53,475.97,97,63,34,0,28.0,12.5,33,4,15,21,2,2,7,17.0,1,3,2.0,N
34462.66,1914.59,1102.81,202,127,75,2,35.29,40.0,95,20,24,48,10,10,13,31.25,5,30,2.0,N
60280.38,3348.91,1248.04,230,146,84,2,25.84,39.42,125,28,20,63,14,14,19,48.3,7,39,2.0,N
19184.09,1065.78,734.71,140,93,47,2,28.14,21.21,99,16,18,52,8,8,22,26.11,4,12,2.0,N
6911.1,383.95,460.74,93,61,32,1,30.72,29.55,52,12,16,31,6,6,6,15.0,3,12,2.0,N
694.29,38.57,108.0,27,17,10,0,16.8,0.0,14,4,7,11,2,2,1,6.43,1,0,2.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,8,0,6,6,0,0,0,3.5,0,0,0.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,8,0,6,6,0,0,0,3.5,0,0,0.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,8,0,6,6,0,0,0,3.5,0,0,0.0,N
163.12,9.06,46.6,13,8,5,0,13.32,0.0,7,0,5,5,0,0,0,3.5,0,0,0.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,8,0,6,6,0,0,0,3.5,0,0,0.0,N
163.12,9.06,46.6,13,8,5,0,13.32,0.0,7,0,5,5,0,0,0,3.5,0,0,0.0,N
226.54,12.59,64.73,17,10,7,0,18.49,0.0,8,0,7,6,0,0,0,3.5,0,0,0.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,7,0,6,5,0,0,0,3.5,0,0,0.0,N
72190.59,4010.59,1913.13,334,219,115,5,50.7,29.63,166,54,32,95,24,27,28,37.73,15,35,2.25,N
5329.58,296.09,361.88,80,53,27,0,24.57,21.21,46,12,11,26,6,6,11,14.73,3,7,2.0,N
68900.96,3827.83,1632.46,285,183,102,5,38.68,37.61,125,36,29,68,16,18,14,42.21,10,36,2.25,N
66858.35,3714.35,1299.55,241,156,85,2,25.26,37.62,119,28,19,63,14,14,16,51.45,7,36,2.0,N
14460.86,803.38,702.96,133,85,48,5,34.17,42.19,82,16,21,37,8,8,16,20.57,4,22,2.0,N
163.12,9.06,46.6,13,8,5,0,13.32,0.0,8,0,5,5,0,0,1,3.5,0,0,0.0,N
1049.88,58.33,145.82,46,28,18,0,20.25,0.0,12,0,5,10,0,0,0,7.2,0,0,0.0,N
193623.35,10756.85,3344.1,542,349,193,3,57.76,31.9,247,116,45,143,42,59,35,57.9,37,64,2.76,N
168831.0,9379.5,2886.0,481,310,171,4,49.33,33.51,223,98,38,127,38,50,30,58.5,30,60,2.58,N
888.11,49.34,92.51,25,13,12,0,9.64,0.0,14,4,5,8,2,2,3,9.6,1,0,2.0,N
118581.28,6587.85,2638.88,432,240,192,2,58.73,33.01,251,76,47,140,38,38,38,44.94,19,67,2.0,N
2426.89,134.83,275.78,58,36,22,1,31.34,31.82,28,4,15,15,2,2,4,8.8,1,6,2.0,N
335.05,18.61,83.76,22,14,8,1,20.94,58.82,23,0,7,7,0,0,4,4.0,0,9,0.0,N
95.1,5.28,31.7,10,7,3,0,10.57,0.0,7,0,3,4,0,0,1,3.0,0,0,0.0,N
4477.73,248.76,162.83,58,36,22,0,5.92,20.0,18,0,2,12,0,0,1,27.5,0,3,0.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
19007.4,1055.97,625.76,123,69,54,0,20.6,0.0,22,0,16,17,0,0,3,30.38,0,0,0.0,N
16802.56,933.48,575.06,114,59,55,0,19.68,0.0,25,0,16,23,0,0,1,29.22,0,0,0.0,N
6826.47,379.25,325.07,70,42,28,0,15.48,0.0,13,0,10,11,0,0,1,21.0,0,0,0.0,N
2214.71,123.04,140.62,38,24,14,0,8.93,0.0,12,0,4,9,0,0,1,15.75,0,0,0.0,N
1032.47,57.36,86.04,24,16,8,0,7.17,0.0,9,0,3,5,0,0,2,12.0,0,0,0.0,N
2213.6,122.98,144.68,38,21,17,0,9.46,0.0,13,0,5,11,0,0,1,15.3,0,0,0.0,N
865.9,48.11,96.21,26,18,8,0,10.69,0.0,8,0,4,6,0,0,1,9.0,0,0,0.0,N
527.43,29.3,78.14,20,11,9,0,11.58,0.0,7,0,6,5,0,0,1,6.75,0,0,0.0,N
903.41,50.19,75.28,21,13,8,0,6.27,0.0,9,0,3,6,0,0,1,12.0,0,0,0.0,N
5733.65,318.54,229.35,55,30,25,0,9.17,0.0,12,0,6,9,0,0,2,25.0,0,0,0.0,N
3374.61,187.48,175.76,43,27,16,0,9.15,0.0,13,0,5,10,0,0,1,19.2,0,0,0.0,N
6884.83,382.49,254.99,59,41,18,0,9.44,0.0,14,0,5,10,0,0,2,27.0,0,0,0.0,N
2942.97,163.5,163.5,40,25,15,0,9.08,0.0,12,0,5,9,0,0,1,18.0,0,0,0.0,N
5419.98,301.11,196.2,48,31,17,0,7.1,0.0,14,0,4,11,0,0,2,27.62,0,0,0.0,N
60821.24,3378.96,1250.65,235,147,88,0,25.72,0.0,31,0,19,26,0,0,3,48.63,0,0,0.0,N
837.62,46.53,83.76,22,14,8,0,8.38,0.0,9,0,4,6,0,0,1,10.0,0,0,0.0,N
2656.24,147.57,145.95,35,21,14,0,8.02,0.0,10,0,5,6,0,0,2,18.2,0,0,0.0,N
7994.02,444.11,307.46,70,38,32,0,11.83,0.0,20,0,8,18,0,0,1,26.0,0,0,0.0,N
2590.27,143.9,152.37,39,22,17,0,8.96,0.0,13,0,5,11,0,0,1,17.0,0,0,0.0,N
3176.62,176.48,211.77,49,29,20,0,14.12,0.0,15,0,8,11,0,0,2,15.0,0,0,0.0,N
840.64,46.7,62.27,18,12,6,0,4.61,0.0,6,0,2,5,0,0,0,13.5,0,0,0.0,N
840.64,46.7,62.27,18,12,6,0,4.61,0.0,6,0,2,5,0,0,0,13.5,0,0,0.0,N
2104.23,116.9,134.89,33,20,13,0,8.65,0.0,10,0,5,8,0,0,1,15.6,0,0,0.0,N
12744.97,708.05,629.75,120,70,50,0,31.12,0.0,22,0,21,20,0,0,1,20.24,0,0,0.0,N
351950.71,19552.82,6008.58,881,489,392,4,102.58,2.86,148,0,87,136,0,0,7,58.57,0,0,0.0,N
2329.28,129.4,199.65,47,26,21,0,17.11,0.0,14,0,9,11,0,0,1,11.67,0,0,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,40.0,10,0,3,3,0,0,3,4.0,0,2,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,40.0,10,0,3,3,0,0,3,4.0,0,2,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,40.0,10,0,3,3,0,0,3,4.0,0,2,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,40.0,10,0,3,3,0,0,3,4.0,0,2,0.0,N
139.48,7.75,34.87,11,7,4,0,8.72,40.0,10,0,3,3,0,0,3,4.0,0,2,0.0,N
1689.97,93.89,263.37,62,40,22,0,41.04,30.0,24,0,12,14,0,0,2,6.42,0,6,0.0,N
1689.97,93.89,263.37,62,40,22,0,41.04,30.0,24,0,12,14,0,0,2,6.42,0,6,0.0,N
1689.97,93.89,263.37,62,40,22,0,41.04,30.0,24,0,12,14,0,0,2,6.42,0,6,0.0,N
1689.97,93.89,263.37,62,40,22,0,41.04,30.0,24,0,12,14,0,0,2,6.42,0,6,0.0,N
1689.97,93.89,263.37,62,40,22,0,41.04,30.0,24,0,12,14,0,0,2,6.42,0,6,0.0,N
30263.95,1681.33,896.71,181,109,72,9,26.57,43.24,136,34,16,63,16,17,22,33.75,9,39,2.13,N
13664.81,759.16,459.32,103,69,34,1,15.44,41.03,49,12,8,23,4,6,7,29.75,4,15,3.0,N
456.88,25.38,91.38,24,14,10,0,18.28,0.0,12,0,7,7,0,0,3,5.0,0,0,0.0,N
194.27,10.79,55.51,15,9,6,0,15.86,0.0,8,0,6,5,0,0,1,3.5,0,0,0.0,N
14527.86,807.1,605.33,120,80,40,3,25.22,24.24,45,20,15,25,10,10,10,24.0,5,5,2.0,N
7152.72,397.37,524.01,103,64,39,1,38.39,3.13,41,0,20,31,0,0,7,13.65,0,0,0.0,N
5796.41,322.02,470.65,95,56,39,6,38.22,36.0,38,4,19,16,2,2,11,12.32,1,3,2.0,N
103078.67,5726.59,2739.78,421,268,153,15,72.82,12.0,155,20,61,110,8,10,28,37.62,6,0,2.5,N
5260.7,292.26,492.89,92,55,37,1,46.18,29.27,54,4,26,29,2,2,11,10.67,1,11,2.0,N
2493.57,138.53,274.02,57,36,21,0,30.11,30.0,29,4,15,14,2,2,7,9.1,1,6,2.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
265.03,14.72,82.45,23,14,9,3,25.65,33.33,19,0,7,6,0,0,8,3.21,0,0,0.0,N
12234.56,679.7,639.53,121,66,55,6,33.43,63.24,91,0,23,25,0,0,14,19.13,0,37,0.0,N
2382.41,132.36,196.2,48,31,17,0,16.16,68.18,52,0,7,14,0,0,6,12.14,0,30,0.0,N
444.05,24.67,103.61,28,18,10,2,24.18,25.0,17,0,7,6,0,0,7,4.29,0,0,0.0,N
8994.33,499.69,500.5,102,55,47,6,27.85,46.81,60,0,17,25,0,0,11,17.97,0,16,0.0,N
8828.3,490.46,442.2,93,50,43,4,22.15,52.0,63,0,14,24,0,0,11,19.96,0,22,0.0,N
3338.16,185.45,250.36,57,37,20,0,18.78,71.79,47,0,9,11,0,0,6,13.33,0,28,0.0,N
9611.44,533.97,494.9,95,54,41,0,25.48,5.56,20,0,19,17,0,0,1,19.42,0,1,0.0,N
10748.84,597.16,486.26,92,50,42,0,22.0,6.25,18,0,19,15,0,0,1,22.11,0,1,0.0,N
10799.55,599.98,497.54,97,56,41,0,22.92,4.76,23,0,17,20,0,0,1,21.71,0,1,0.0,N
2492.55,138.48,210.91,46,26,20,0,17.85,32.0,29,0,11,17,0,0,3,11.82,0,8,0.0,N
2517.23,139.85,264.97,54,35,19,0,27.89,0.0,20,0,15,19,0,0,0,9.5,0,0,0.0,N
2670.15,148.34,262.33,54,35,19,0,25.77,0.0,20,0,14,19,0,0,0,10.18,0,0,0.0,N
2080.0,115.56,192.0,48,35,13,0,17.72,0.0,17,12,6,8,6,6,3,10.83,3,0,2.0,N
32042.61,1780.14,1068.09,230,165,65,0,35.6,0.0,54,60,13,33,30,30,15,30.0,15,0,2.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,14,8,6,6,4,4,2,7.5,2,0,2.0,N
574.49,31.92,85.11,23,17,6,0,12.61,0.0,5,0,4,3,0,0,0,6.75,0,0,0.0,N
1020.0,56.67,136.0,34,19,15,0,18.13,0.0,17,0,8,10,0,0,5,7.5,0,0,0.0,N
271.02,15.06,64.53,18,12,6,0,15.36,0.0,8,0,5,6,0,0,0,4.2,0,0,0.0,N
39.3,2.18,19.65,7,4,3,0,9.83,0.0,6,0,3,2,0,0,2,2.0,0,0,0.0,N
116.27,6.46,46.51,14,9,5,0,18.6,0.0,6,0,5,4,0,0,0,2.5,0,0,0.0,N
17.41,0.97,11.61,5,3,2,0,7.74,0.0,6,0,2,2,0,0,2,1.5,0,0,0.0,N
2220.96,123.39,211.52,45,27,18,0,20.14,0.0,16,6,12,13,2,3,1,10.5,2,0,3.0,N
1484.6,82.48,140.55,32,19,13,0,13.31,0.0,12,6,8,10,2,3,0,10.56,2,0,3.0,N
1673.96,93.0,147.16,33,20,13,0,12.94,0.0,13,6,8,10,2,3,1,11.38,2,0,3.0,N
8553.83,475.21,461.64,90,55,35,4,24.91,20.69,36,14,17,23,6,7,3,18.53,4,2,2.33,N
7766.26,431.46,382.57,74,45,29,0,18.85,0.0,25,16,15,21,6,8,2,20.3,5,0,2.67,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
306.56,17.03,102.19,25,14,11,0,34.06,0.0,7,0,11,5,0,0,0,3.0,0,0,0.0,N
116.27,6.46,33.22,10,7,3,0,9.49,0.0,4,6,3,2,2,3,0,3.5,2,0,3.0,N
82.35,4.57,30.88,11,7,4,0,11.58,0.0,5,0,3,3,0,0,0,2.67,0,0,0.0,N
2393.0,132.94,169.92,40,27,13,1,12.07,10.0,13,16,6,9,6,8,1,14.08,5,0,2.67,N
456.88,25.38,91.38,24,14,10,0,18.28,0.0,7,0,7,5,0,0,0,5.0,0,0,0.0,N
87.17,4.84,34.87,11,7,4,0,13.95,0.0,7,0,4,4,0,0,1,2.5,0,0,0.0,N
216.0,12.0,36.0,12,8,4,0,6.0,0.0,7,4,2,5,2,2,0,6.0,1,0,2.0,N
172.08,9.56,43.02,12,8,4,0,10.75,0.0,4,0,4,2,0,0,0,4.0,0,0,0.0,N
537.21,29.84,94.01,23,15,8,0,16.45,33.33,10,0,7,4,0,0,2,5.71,0,2,0.0,N
109.62,6.09,36.54,11,7,4,0,12.18,0.0,7,4,4,4,2,2,1,3.0,1,0,2.0,N
12669.33,703.85,487.28,95,56,39,2,18.74,18.18,41,26,15,18,10,13,8,26.0,8,2,2.6,N
2643.15,146.84,237.88,56,36,20,0,21.41,0.0,24,4,9,17,2,2,5,11.11,1,0,2.0,N
2476.9,137.61,199.04,44,28,16,1,15.99,10.53,23,6,9,17,2,3,2,12.44,2,1,3.0,N
6972.75,387.38,357.58,77,51,26,0,18.34,0.0,27,10,10,20,4,5,5,19.5,3,0,2.5,N
31.02,1.72,15.51,6,4,2,0,7.75,0.0,4,0,2,2,0,0,0,2.0,0,0,0.0,N
877.83,48.77,100.32,29,19,10,1,11.47,12.5,17,4,4,7,2,2,7,8.75,1,0,2.0,N
53214.67,2956.37,1202.86,210,131,79,5,27.19,27.66,60,44,25,34,22,22,11,44.24,11,8,2.0,N
0.0,0.0,0.0,1,1,0,0,0.0,0.0,8,0,0,1,0,0,5,0.0,0,0,0.0,N
2125.66,118.09,196.21,44,29,15,0,18.11,0.0,19,6,9,16,2,3,1,10.83,2,0,3.0,N
115.8,6.43,30.88,11,8,3,0,8.23,0.0,6,0,2,4,0,0,0,3.75,0,0,0.0,N
1716.57,95.37,162.52,37,24,13,1,15.39,14.29,11,0,8,6,0,0,2,10.56,0,0,0.0,N
3249.15,180.51,307.19,67,42,25,0,29.04,0.0,20,6,13,14,2,3,4,10.58,2,0,3.0,N
4608.33,256.01,395.0,79,49,30,0,33.86,7.69,26,16,18,12,8,8,11,11.67,4,1,2.0,N
2362.67,131.26,265.93,58,37,21,0,29.93,0.0,16,0,13,10,0,0,4,8.88,0,0,0.0,N
4293.21,238.51,369.31,72,41,31,3,31.77,32.14,37,12,20,19,6,6,7,11.63,3,6,2.0,N
269.58,14.98,89.86,23,14,9,0,29.95,0.0,11,4,9,9,2,2,0,3.0,1,0,2.0,N
513.85,28.55,89.92,22,14,8,0,15.74,0.0,6,0,7,4,0,0,0,5.71,0,0,0.0,N
308.4,17.13,57.11,15,9,6,0,10.58,0.0,6,6,5,4,2,3,0,5.4,2,0,3.0,N
6349.96,352.78,473.13,93,59,34,0,35.25,18.75,33,6,19,13,2,3,15,13.42,2,3,3.0,N
1368.13,76.01,159.91,37,23,14,0,18.69,6.25,20,8,9,15,4,4,2,8.56,2,1,2.0,N
2455.25,136.4,206.32,45,28,17,0,17.34,8.33,17,16,10,11,6,8,3,11.9,5,1,2.67,N
2112.7,117.37,162.52,37,24,13,0,12.5,10.0,14,16,7,9,6,8,2,13.0,5,1,2.67,N
9367.25,520.4,407.27,83,60,23,0,17.71,20.0,21,10,10,12,4,5,4,23.0,3,3,2.5,N
620.48,34.47,129.27,31,19,12,2,26.93,22.22,11,12,10,7,6,6,0,4.8,3,0,2.0,N
1406.67,78.15,157.89,34,20,14,0,17.72,0.0,16,4,11,13,2,2,1,8.91,1,0,2.0,N
8574.62,476.37,417.55,79,56,23,2,20.33,9.09,26,10,14,20,4,5,1,20.54,3,0,2.5,N
4925.8,273.66,255.41,55,40,15,0,13.24,0.0,13,6,7,8,2,3,3,19.29,2,0,3.0,N
3329.48,184.97,339.0,73,48,25,0,34.52,0.0,14,0,14,11,0,0,1,9.82,0,0,0.0,N
7675.23,426.4,284.27,62,44,18,0,10.53,0.0,15,10,6,9,4,5,4,27.0,3,0,2.5,N
2002.0,111.22,140.0,35,22,13,0,9.79,0.0,8,4,5,6,2,2,0,14.3,1,0,2.0,N
4724.35,262.46,293.44,64,41,23,0,18.23,6.67,18,16,10,14,4,8,1,16.1,6,1,4.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
592.07,32.89,74.01,20,10,10,0,9.25,0.0,8,4,5,6,2,2,0,8.0,1,0,2.0,N
312.22,17.35,55.51,15,10,5,0,9.87,0.0,7,4,4,5,2,2,0,5.63,1,0,2.0,N
264.0,14.67,66.0,22,14,8,0,16.5,0.0,6,0,4,4,0,0,0,4.0,0,0,0.0,N
1570.53,87.25,125.64,33,23,10,0,10.05,0.0,12,4,4,10,2,2,0,12.5,1,0,2.0,N
2578.55,143.25,128.93,33,23,10,0,6.45,0.0,13,4,3,11,2,2,0,20.0,1,0,2.0,N
139.52,7.75,39.86,12,9,3,0,11.39,0.0,5,4,3,3,2,2,0,3.5,1,0,2.0,N
2912.11,161.78,210.83,48,31,17,0,15.26,0.0,20,0,8,13,0,0,5,13.81,0,0,0.0,N
119.59,6.64,39.86,12,8,4,0,13.29,0.0,1,0,4,0,0,0,0,3.0,0,0,0.0,N
152.16,8.45,38.04,12,8,4,0,9.51,0.0,1,0,3,0,0,0,0,4.0,0,0,0.0,N
152.16,8.45,38.04,12,8,4,0,9.51,0.0,1,0,3,0,0,0,0,4.0,0,0,0.0,N
152.16,8.45,38.04,12,8,4,0,9.51,0.0,1,0,3,0,0,0,0,4.0,0,0,0.0,N
152.16,8.45,38.04,12,8,4,0,9.51,0.0,1,0,3,0,0,0,0,4.0,0,0,0.0,N
119.59,6.64,39.86,12,8,4,0,13.29,0.0,1,0,4,0,0,0,0,3.0,0,0,0.0,N
3395.18,188.62,203.13,47,29,18,0,12.15,0.0,11,0,7,8,0,0,1,16.71,0,0,0.0,N
19171.54,1065.09,736.48,146,97,49,0,28.29,0.0,17,0,16,15,0,0,1,26.03,0,0,0.0,N
2628.09,146.01,214.05,48,31,17,0,17.43,0.0,11,0,9,9,0,0,1,12.28,0,0,0.0,N
286.08,15.89,68.11,19,13,6,0,16.21,0.0,6,0,5,5,0,0,0,4.2,0,0,0.0,N
1027.49,57.08,125.81,34,20,14,0,15.41,0.0,14,0,6,12,0,0,0,8.17,0,0,0.0,N
25622.15,1423.45,915.08,177,121,56,0,32.68,0.0,28,0,18,25,0,0,1,28.0,0,0,0.0,N
7000.82,388.93,348.46,76,42,34,0,17.34,0.0,20,0,11,18,0,0,1,20.09,0,0,0.0,N
9823.92,545.77,446.54,95,51,44,0,20.3,0.0,25,0,13,23,0,0,1,22.0,0,0,0.0,N
197911.74,10995.1,2801.15,454,287,167,10,39.65,14.86,80,0,39,63,0,0,4,70.65,0,1,0.0,N
899.21,49.96,88.81,24,15,9,0,8.77,0.0,11,0,4,8,0,0,1,10.13,0,0,0.0,N
487.35,27.07,79.57,23,16,7,0,12.99,0.0,8,0,4,7,0,0,0,6.13,0,0,0.0,N
777.94,43.22,111.13,31,21,10,0,15.88,0.0,9,0,5,8,0,0,0,7.0,0,0,0.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
24261.43,1347.86,740.0,148,97,51,0,22.57,0.0,35,0,14,25,0,0,8,32.79,0,0,0.0,N
10341.88,574.55,356.62,75,46,29,1,12.3,31.25,24,8,9,11,4,4,6,29.0,2,4,2.0,N
1419.65,78.87,118.3,33,21,12,0,9.86,0.0,11,0,4,7,0,0,2,12.0,0,0,0.0,N
46370.6,2576.14,993.66,188,108,80,0,21.29,11.11,57,48,18,40,24,24,10,46.67,12,5,2.0,N
93527.72,5195.98,1690.56,274,175,99,1,30.56,7.87,123,28,34,82,12,14,31,55.32,8,6,2.33,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
10668.04,592.67,421.11,85,53,32,3,16.62,40.0,26,0,12,9,0,0,9,25.33,0,3,0.0,N
6261.4,347.86,281.76,58,38,20,0,12.68,45.45,32,0,9,12,0,0,8,22.22,0,10,0.0,N
72.0,4.0,24.0,8,6,2,0,8.0,33.33,5,0,2,2,0,0,0,3.0,0,1,0.0,N
3030.7,168.37,202.05,46,31,15,0,13.47,0.0,7,0,7,5,0,0,0,15.0,0,0,0.0,N
10456.24,580.9,426.06,86,55,31,0,17.36,0.0,16,0,12,10,0,0,3,24.54,0,0,0.0,N
12.0,0.67,8.0,4,3,1,0,5.33,0.0,5,0,1,2,0,0,0,1.5,0,0,0.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
944.2,52.46,114.45,28,19,9,0,13.87,11.11,15,0,6,8,0,0,4,8.25,0,1,0.0,N
72.0,4.0,24.0,8,6,2,0,8.0,33.33,5,0,2,2,0,0,0,3.0,0,1,0.0,N
17749.77,986.1,952.67,160,101,59,6,51.13,25.81,80,0,38,46,0,0,16,18.63,0,10,0.0,N
943.04,52.39,204.33,49,25,24,0,44.27,0.0,12,0,13,10,0,0,0,4.62,0,0,0.0,N
11297.51,627.64,361.93,77,54,23,7,11.6,41.18,23,0,7,10,0,0,4,31.21,0,0,0.0,N
11297.51,627.64,361.93,77,54,23,7,11.6,41.18,23,0,7,10,0,0,4,31.21,0,0,0.0,N
11297.51,627.64,361.93,77,54,23,7,11.6,41.18,23,0,7,10,0,0,4,31.21,0,0,0.0,N
