LOC_CODE_AND_COMMENT,PERCENT_COMMENTS,LOC_COMMENTS,LOC_TOTAL,DECISION_COUNT,HALSTEAD_PROG_TIME,LOC_EXECUTABLE,NODE_COUNT,NUMBER_OF_LINES,LOC_BLANK,DECISION_DENSITY,NUM_UNIQUE_OPERANDS,NUM_OPERATORS,NORMALIZED_CYLOMATIC_COMPLEXITY,HALSTEAD_VOLUME,HALSTEAD_LENGTH,HALSTEAD_DIFFICULTY,PARAMETER_COUNT,HALSTEAD_CONTENT,CONDITION_COUNT,Defective
0,0,0,6,0,46.5,6,9,9,1,0,4,14,0.3,83.8,22,10,2,8.4,0,N
0,0,0,6,0,147.6,6,12,10,2,0,5,21,0.4,146,35,18.2,2,8,0,N
0,0,0,18,0,444.1,18,19,20,1,0,8,38,0.3,307.5,70,26,1,11.8,0,N
0,0,0,11,0,143.9,11,15,13,1,0,5,22,0.4,152.4,39,17,2,9,0,N
0,0,0,11,0,176.5,11,13,15,2,0,8,29,0.3,211.8,49,15,2,14.1,0,N
0,0,0,5,0,46.7,5,10,6,0,0,2,12,0.5,62.3,18,13.5,1,4.6,0,N
0,0,0,5,0,46.7,5,10,6,0,0,2,12,0.5,62.3,18,13.5,1,4.6,0,N
0,0,0,8,0,116.9,8,9,10,1,0,5,20,0.3,134.9,33,15.6,1,8.7,0,N
0,0,0,20,0,708.1,20,27,22,1,0,21,70,0.3,629.8,120,20.2,2,31.1,0,N
4,2.9,0,140,0,19552.8,136,191,148,7,0,87,489,0.3,6008.6,881,58.6,2,102.6,0,N
0,0,0,11,0,129.4,11,11,14,1,0,9,26,0.2,199.7,47,11.7,0,17.1,0,N
0,40,2,3,0,7.8,3,3,10,3,0,3,7,0.1,34.9,11,4,0,8.7,0,N
0,40,2,3,0,7.8,3,3,10,3,0,3,7,0.1,34.9,11,4,0,8.7,0,N
0,40,2,3,0,7.8,3,3,10,3,0,3,7,0.1,34.9,11,4,0,8.7,0,N
0,40,2,3,0,7.8,3,3,10,3,0,3,7,0.1,34.9,11,4,0,8.7,0,N
0,40,2,3,0,7.8,3,3,10,3,0,3,7,0.1,34.9,11,4,0,8.7,0,N
0,30,6,14,0,93.9,14,11,24,2,0,12,40,0,263.4,62,6.4,0,41,0,N
0,30,6,14,0,93.9,14,11,24,2,0,12,40,0,263.4,62,6.4,0,41,0,N
0,30,6,14,0,93.9,14,11,24,2,0,12,40,0,263.4,62,6.4,0,41,0,N
0,30,6,14,0,93.9,14,11,24,2,0,12,40,0,263.4,62,6.4,0,41,0,N
0,30,6,14,0,93.9,14,11,24,2,0,12,40,0,263.4,62,6.4,0,41,0,N
9,43.2,39,72,16,1681.3,63,31,136,22,2.1,16,109,0.1,896.7,181,33.8,2,26.6,34,N
1,41,15,24,4,759.2,23,12,49,7,3,8,69,0.1,459.3,103,29.8,3,15.4,12,N
0,0,0,7,0,25.4,7,3,12,3,0,7,14,0.1,91.4,24,5,1,18.3,0,N
0,0,0,5,0,10.8,5,3,8,1,0,6,9,0.1,55.5,15,3.5,1,15.9,0,N
3,24.2,5,28,10,807.1,25,19,45,10,2,15,80,0.1,605.3,120,24,1,25.2,20,N
1,3.1,0,32,0,397.4,31,12,41,7,0,20,64,0.1,524,103,13.7,1,38.4,0,N
6,36,3,22,2,322,16,8,38,11,2,19,56,0.1,470.7,95,12.3,0,38.2,4,N
15,12,0,125,8,5726.6,110,52,155,28,2.5,61,268,0.1,2739.8,421,37.6,0,72.8,20,N
1,29.3,11,30,2,292.3,29,16,54,11,2,26,55,0.1,492.9,92,10.7,0,46.2,4,N
0,30,6,14,2,138.5,14,8,29,7,2,15,36,0.1,274,57,9.1,0,30.1,4,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
3,33.3,0,9,0,14.7,6,6,19,8,0,7,14,0.1,82.5,23,3.2,0,25.7,0,N
6,63.2,37,31,0,679.7,25,19,91,14,0,23,66,0,639.5,121,19.1,1,33.4,0,N
0,68.2,30,14,0,132.4,14,7,52,6,0,7,31,0,196.2,48,12.1,1,16.2,0,N
2,25,0,8,0,24.7,6,6,17,7,0,7,18,0.1,103.6,28,4.3,1,24.2,0,N
6,46.8,16,31,0,499.7,25,19,60,11,0,17,55,0.1,500.5,102,18,0,27.9,0,N
4,52,22,28,0,490.5,24,17,63,11,0,14,50,0.1,442.2,93,20,0,22.2,0,N
0,71.8,28,11,0,185.5,11,5,47,6,0,9,37,0,250.4,57,13.3,1,18.8,0,N
0,5.6,1,17,0,534,17,23,20,1,0,19,54,0.4,494.9,95,19.4,3,25.5,0,N
0,6.3,1,15,0,597.2,15,20,18,1,0,19,50,0.4,486.3,92,22.1,3,22,0,N
0,4.8,1,20,0,600,20,22,23,1,0,17,56,0.3,497.5,97,21.7,3,22.9,0,N
0,32,8,17,0,138.5,17,13,29,3,0,11,26,0.1,210.9,46,11.8,7,17.9,0,N
0,0,0,19,0,139.9,19,9,20,0,0,15,35,0.3,265,54,9.5,4,27.9,0,N
0,0,0,19,0,148.3,19,9,20,0,0,14,35,0.3,262.3,54,10.2,4,25.8,0,N
0,0,0,8,6,115.6,8,14,17,3,2,6,35,0.2,192,48,10.8,0,17.7,12,N
0,0,0,33,30,1780.1,33,62,54,15,2,13,165,0.3,1068.1,230,30,0,35.6,60,N
0,0,0,6,4,56.7,6,10,14,2,2,6,25,0.2,136,34,7.5,0,18.1,8,N
0,0,0,3,0,31.9,3,9,5,0,0,4,17,0.6,85.1,23,6.8,0,12.6,0,N
0,0,0,10,0,56.7,10,12,17,5,0,8,19,0.2,136,34,7.5,0,18.1,0,N
0,0,0,6,0,15.1,6,5,8,0,0,5,12,0.1,64.5,18,4.2,0,15.4,0,N
0,0,0,2,0,2.2,2,3,6,2,0,3,4,0.2,19.7,7,2,0,9.8,0,N
0,0,0,4,0,6.5,4,5,6,0,0,5,9,0.2,46.5,14,2.5,1,18.6,0,N
0,0,0,2,0,1,2,3,6,2,0,2,3,0.2,11.6,5,1.5,0,7.7,0,N
0,0,0,13,2,123.4,13,8,16,1,3,12,27,0.2,211.5,45,10.5,0,20.1,6,N
0,0,0,10,2,82.5,10,7,12,0,3,8,19,0.3,140.6,32,10.6,0,13.3,6,N
0,0,0,10,2,93,10,7,13,1,3,8,20,0.2,147.2,33,11.4,0,12.9,6,N
4,20.7,2,27,6,475.2,23,18,36,3,2.3,17,55,0.1,461.6,90,18.5,0,24.9,14,N
0,0,0,21,6,431.5,21,17,25,2,2.7,15,45,0.2,382.6,74,20.3,0,18.9,16,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,5,0,17,5,6,7,0,0,11,14,0.1,102.2,25,3,1,34.1,0,N
0,0,0,2,2,6.5,2,6,4,0,3,3,7,0.5,33.2,10,3.5,0,9.5,6,N
0,0,0,3,0,4.6,3,2,5,0,0,3,7,0.2,30.9,11,2.7,0,11.6,0,N
1,10,0,10,6,132.9,9,14,13,1,2.7,6,27,0.5,169.9,40,14.1,1,12.1,16,N
0,0,0,5,0,25.4,5,4,7,0,0,7,14,0.1,91.4,24,5,1,18.3,0,N
0,0,0,4,0,4.8,4,3,7,1,0,4,7,0.1,34.9,11,2.5,1,14,0,N
0,0,0,5,2,12,5,6,7,0,2,2,8,0.3,36,12,6,1,6,4,N
0,0,0,2,0,9.6,2,2,4,0,0,4,8,0.3,43,12,4,1,10.8,0,N
0,33.3,2,4,0,29.8,4,2,10,2,0,7,15,0.1,94,23,5.7,1,16.5,0,N
0,0,0,4,2,6.1,4,5,7,1,2,4,7,0.3,36.5,11,3,1,12.2,4,N
2,18.2,2,20,10,703.9,18,20,41,8,2.6,15,56,0.2,487.3,95,26,1,18.7,26,N
0,0,0,17,2,146.8,17,9,24,5,2,9,36,0.1,237.9,56,11.1,1,21.4,4,N
1,10.5,1,18,2,137.6,17,7,23,2,3,9,28,0.1,199,44,12.4,1,16,6,N
0,0,0,20,4,387.4,20,15,27,5,2.5,10,51,0.2,357.6,77,19.5,1,18.3,10,N
0,0,0,2,0,1.7,2,2,4,0,0,2,4,0.3,15.5,6,2,1,7.8,0,N
1,12.5,0,8,2,48.8,7,5,17,7,2,4,19,0.1,100.3,29,8.8,1,11.5,4,N
5,27.7,8,39,22,2956.4,34,38,60,11,2,25,131,0.2,1202.9,210,44.2,1,27.2,44,N
0,0,0,1,0,0,1,2,8,5,0,0,1,0.1,0,1,0,1,0,0,N
0,0,0,16,2,118.1,16,7,19,1,3,9,29,0.2,196.2,44,10.8,1,18.1,6,N
0,0,0,4,0,6.4,4,2,6,0,0,2,8,0.2,30.9,11,3.8,1,8.2,0,N
1,14.3,0,7,0,95.4,6,2,11,2,0,8,24,0.1,162.5,37,10.6,0,15.4,0,N
0,0,0,14,2,180.5,14,11,20,4,3,13,42,0.2,307.2,67,10.6,0,29,6,N
0,7.7,1,12,8,256,12,18,26,11,2,18,49,0.2,395,79,11.7,1,33.9,16,N
0,0,0,10,0,131.3,10,4,16,4,0,13,37,0.1,265.9,58,8.9,0,29.9,0,N
3,32.1,6,22,6,238.5,19,19,37,7,2,20,41,0.1,369.3,72,11.6,1,31.8,12,N
0,0,0,9,2,15,9,8,11,0,2,9,14,0.2,89.9,23,3,0,30,4,N
0,0,0,4,0,28.6,4,3,6,0,0,7,14,0.2,89.9,22,5.7,0,15.7,0,N
0,0,0,4,2,17.1,4,5,6,0,3,5,9,0.3,57.1,15,5.4,0,10.6,6,N
0,18.8,3,13,2,352.8,13,15,33,15,3,19,59,0.1,473.1,93,13.4,0,35.3,6,N
0,6.3,1,15,4,76,15,11,20,2,2,9,23,0.2,159.9,37,8.6,1,18.7,8,N
0,8.3,1,11,6,136.4,11,15,17,3,2.7,10,28,0.3,206.3,45,11.9,1,17.3,16,N
0,10,1,9,6,117.4,9,14,14,2,2.7,7,24,0.4,162.5,37,13,1,12.5,16,N
0,20,3,12,4,520.4,12,12,21,4,2.5,10,60,0.2,407.3,83,23,1,17.7,10,N
2,22.2,0,9,6,34.5,7,12,11,0,2,10,19,0.4,129.3,31,4.8,2,26.9,12,N
0,0,0,13,2,78.2,13,9,16,1,2,11,20,0.2,157.9,34,8.9,1,17.7,4,N
2,9.1,0,22,4,476.4,20,16,26,1,2.5,14,56,0.2,417.6,79,20.5,3,20.3,10,N
0,0,0,8,2,273.7,8,8,13,3,3,7,40,0.2,255.4,55,19.3,1,13.2,6,N
0,0,0,11,0,185,11,4,14,1,0,14,48,0.1,339,73,9.8,1,34.5,0,N
0,0,0,9,4,426.4,9,7,15,4,2.5,6,44,0.2,284.3,62,27,2,10.5,10,N
0,0,0,6,2,111.2,6,7,8,0,2,5,22,0.3,140,35,14.3,3,9.8,4,N
0,6.7,1,14,4,262.5,14,16,18,1,4,10,41,0.4,293.4,64,16.1,0,18.2,16,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,6,2,32.9,6,6,8,0,2,5,10,0.3,74,20,8,2,9.3,4,N
0,0,0,5,2,17.4,5,5,7,0,2,4,10,0.3,55.5,15,5.6,3,9.9,4,N
0,0,0,4,0,14.7,4,2,6,0,0,4,14,0.2,66,22,4,3,16.5,0,N
0,0,0,10,2,87.3,10,6,12,0,2,4,23,0.2,125.6,33,12.5,2,10.1,4,N
0,0,0,11,2,143.3,11,6,13,0,2,3,23,0.2,128.9,33,20,1,6.5,4,N
0,0,0,3,2,7.8,3,5,5,0,2,3,9,0.4,39.9,12,3.5,3,11.4,4,N
0,0,0,13,0,161.8,13,9,20,5,0,8,31,0.1,210.8,48,13.8,2,15.3,0,N
0,0,0,0,0,6.6,0,6,1,0,0,4,8,2,39.9,12,3,0,13.3,0,N
0,0,0,0,0,8.5,0,6,1,0,0,3,8,2,38,12,4,0,9.5,0,N
0,0,0,0,0,8.5,0,6,1,0,0,3,8,2,38,12,4,0,9.5,0,N
0,0,0,0,0,8.5,0,6,1,0,0,3,8,2,38,12,4,0,9.5,0,N
0,0,0,0,0,8.5,0,6,1,0,0,3,8,2,38,12,4,0,9.5,0,N
0,0,0,0,0,6.6,0,6,1,0,0,4,8,2,39.9,12,3,0,13.3,0,N
0,0,0,8,0,188.6,8,3,11,1,0,7,29,0.1,203.1,47,16.7,1,12.2,0,N
0,0,0,15,0,1065.1,15,8,17,1,0,16,97,0.2,736.5,146,26,1,28.3,0,N
0,0,0,9,0,146,9,8,11,1,0,9,31,0.4,214.1,48,12.3,1,17.4,0,N
0,0,0,5,0,15.9,5,5,6,0,0,5,13,0.3,68.1,19,4.2,2,16.2,0,N
0,0,0,12,0,57.1,12,13,14,0,0,6,20,0.2,125.8,34,8.2,1,15.4,0,N
0,0,0,25,0,1423.5,25,12,28,1,0,18,121,0.1,915.1,177,28,1,32.7,0,N
0,0,0,18,0,388.9,18,19,20,1,0,11,42,0.3,348.5,76,20.1,4,17.3,0,N
0,0,0,23,0,545.8,23,21,25,1,0,13,51,0.2,446.5,95,22,4,20.3,0,N
10,14.9,1,73,0,10995.1,63,35,80,4,0,39,287,0.2,2801.2,454,70.7,1,39.7,0,N
0,0,0,8,0,50,8,2,11,1,0,4,15,0.1,88.8,24,10.1,2,8.8,0,N
0,0,0,7,0,27.1,7,2,8,0,0,4,16,0.1,79.6,23,6.1,2,13,0,N
0,0,0,8,0,43.2,8,2,9,0,0,5,21,0.1,111.1,31,7,3,15.9,0,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,25,0,1347.9,25,5,35,8,0,14,97,0,740,148,32.8,1,22.6,0,N
1,31.3,4,12,4,574.6,11,10,24,6,2,9,46,0.1,356.6,75,29,1,12.3,8,N
0,0,0,7,0,78.9,7,3,11,2,0,4,21,0.1,118.3,33,12,0,9.9,0,N
0,11.1,5,40,24,2576.1,40,45,57,10,2,18,108,0.2,993.7,188,46.7,2,21.3,48,N
1,7.9,6,83,12,5196,82,48,123,31,2.3,34,175,0.2,1690.6,274,55.3,1,30.6,28,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
3,40,3,12,0,592.7,9,14,26,9,0,12,53,0.2,421.1,85,25.3,1,16.6,0,N
0,45.5,10,12,0,347.9,12,10,32,8,0,9,38,0.2,281.8,58,22.2,2,12.7,0,N
0,33.3,1,2,0,4,2,2,5,0,0,2,6,0.2,24,8,3,1,8,0,N
0,0,0,5,0,168.4,5,6,7,0,0,7,31,0.3,202.1,46,15,1,13.5,0,N
0,0,0,10,0,580.9,10,9,16,3,0,12,55,0.2,426.1,86,24.5,0,17.4,0,N
0,0,0,2,0,0.7,2,2,5,0,0,1,3,0.2,8,4,1.5,2,5.3,0,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,11.1,1,8,0,52.5,8,9,15,4,0,6,19,0.2,114.5,28,8.3,2,13.9,0,N
0,33.3,1,2,0,4,2,2,5,0,0,2,6,0.2,24,8,3,1,8,0,N
6,25.8,10,52,0,986.1,46,22,80,16,0,38,101,0.1,952.7,160,18.6,0,51.1,0,N
0,0,0,10,0,52.4,10,6,12,0,0,13,25,0.1,204.3,49,4.6,0,44.3,0,N
7,41.2,0,17,0,627.6,10,10,23,4,0,7,54,0.3,361.9,77,31.2,3,11.6,0,N
7,41.2,0,17,0,627.6,10,10,23,4,0,7,54,0.3,361.9,77,31.2,3,11.6,0,N
7,41.2,0,17,0,627.6,10,10,23,4,0,7,54,0.3,361.9,77,31.2,3,11.6,0,N
14,31.8,26,100,0,10185.6,86,45,153,7,0,23,261,0.1,2268.3,404,80.8,1,28.1,0,N
2,13.6,4,40,0,1619.9,38,13,59,13,0,21,107,0.1,888.7,160,32.8,1,27.1,0,N
6,25,7,45,0,3713.6,39,25,64,10,0,21,121,0.2,1114.1,191,60,1,18.6,0,N
16,24.3,11,100,0,13677,84,53,129,16,0,18,291,0.2,2361.5,430,104.3,2,22.7,0,N
0,0,0,9,0,191.6,9,9,12,1,0,10,28,0.2,230.7,51,15,1,15.4,0,N
0,0,0,9,0,104.2,9,5,11,1,0,3,22,0.2,117.2,30,16,2,7.3,0,N
1,33.3,0,3,0,2,2,3,6,0,0,2,5,0.2,18.1,7,2,0,9.1,0,N
6,66.7,2,10,0,14.1,4,6,63,20,0,9,14,0,91.4,24,2.8,1,32.9,0,N
6,66.7,2,10,0,14.1,4,6,63,20,0,9,14,0,91.4,24,2.8,1,32.9,0,N
4,93,36,7,0,7.4,3,5,624,75,0,9,9,0,66.6,18,2,2,33.3,0,N
4,93,36,7,0,7.4,3,5,627,75,0,9,9,0,66.6,18,2,2,33.3,0,N
0,55.6,10,8,0,48.5,8,10,24,4,0,9,16,0.1,132,33,6.6,0,20,0,N
0,0,0,13,0,459.4,13,27,15,1,0,13,47,0.7,404.2,85,20.5,3,19.8,0,N
2,26.5,7,27,0,475.7,25,15,42,6,0,11,56,0.1,428.1,96,20,0,21.4,0,N
2,8.7,2,44,0,2012.9,42,38,52,4,0,46,120,0.2,1346.8,219,26.9,0,50.1,0,N
0,11.1,3,24,0,518,24,18,32,4,0,16,58,0.2,495.6,101,18.8,2,26.3,0,N
0,0,0,18,10,447.4,18,24,39,15,2,11,70,0.2,461.4,102,17.5,0,26.4,20,N
0,5,1,19,12,598.6,19,26,42,16,2,14,79,0.2,558.7,115,19.3,0,29,24,N
0,12.5,1,7,0,31.3,7,5,11,2,0,8,15,0.2,100.1,24,5.6,3,17.8,0,N
0,0,0,12,2,110,12,7,15,1,2,18,33,0.1,269.9,55,7.3,1,36.8,4,N
0,0,0,9,2,37.1,9,6,16,4,2,7,16,0.1,104,26,6.4,1,16.2,4,N
0,23.1,3,10,4,22.7,10,10,17,2,2,11,17,0.2,116.8,28,3.5,0,33.4,8,N
0,0,0,3,0,6,3,2,5,0,0,5,8,0.2,43.2,13,2.5,0,17.3,0,N
0,0,0,16,4,278.5,16,10,19,0,2,11,45,0.2,319.6,68,15.7,2,20.4,8,N
0,0,0,46,24,3365,46,43,65,17,2,32,151,0.3,1476.2,252,41,0,36,48,N
7,33.3,19,59,20,1334.7,52,36,104,24,2,29,138,0.1,1154.4,209,20.8,0,55.5,40,N
7,35.9,16,48,18,964,41,32,89,23,2,25,113,0.1,911.3,169,19,0,47.9,36,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,10,2,38.6,10,6,12,0,2,7,17,0.2,108,27,6.4,1,16.8,4,N
0,0,0,7,2,65,7,5,10,1,2,12,19,0.2,155.9,34,7.5,1,20.8,4,N
0,0,0,8,2,116.2,8,6,11,1,2,13,24,0.2,204.5,43,10.2,1,20,4,N
0,0,0,5,2,15.1,5,5,9,2,2,4,9,0.2,51.9,15,5.3,0,9.9,4,N
0,0,0,5,2,21.2,5,6,8,1,2,7,10,0.3,76.2,20,5,0,15.2,4,N
0,0,0,8,2,118.9,8,6,11,1,2,13,25,0.2,209.2,44,10.2,1,20.5,4,N
2,14.6,4,37,4,1024.2,35,20,53,10,2,27,119,0.1,987.6,182,18.7,1,52.9,8,N
0,0,0,12,4,61.7,12,10,15,1,2,5,15,0.2,102.8,27,10.8,0,9.5,8,N
0,41.7,5,7,0,74.1,7,5,15,1,0,6,22,0.1,136.7,35,9.8,0,14,0,N
3,7.1,8,148,24,10244.4,145,88,177,19,2.2,83,353,0.2,3902.4,565,47.3,0,82.6,52,N
0,0,0,1,0,0,1,2,3,0,0,0,1,0.3,0,1,0,0,0,0,N
0,20,1,4,0,34.2,4,4,7,0,0,5,18,0.1,96.2,26,6.4,0,15,0,N
1,20,2,13,6,322,12,14,20,3,2,12,35,0.2,309.1,65,18.8,0,16.5,12,N
0,83.3,5,1,0,0,1,2,8,0,0,0,1,0.1,0,1,0,0,0,0,N
0,0,0,3,0,2.6,3,4,5,0,0,3,5,0.2,23.3,9,2,0,11.6,0,N
0,50,1,1,0,0,1,2,4,0,0,0,1,0.3,0,1,0,0,0,0,N
1,66.7,1,2,0,8.7,1,3,5,0,0,4,9,0.2,45,13,3.5,0,12.9,0,N
0,0,0,6,2,61.4,6,5,8,0,2,11,18,0.3,144.8,32,7.6,1,19,4,N
0,0,0,5,2,27.1,5,6,8,1,2,4,9,0.3,60.9,17,8,1,7.6,4,N
0,7.7,1,12,2,435.6,12,8,18,3,2,9,49,0.1,348.5,76,22.5,0,15.5,4,N
1,32.7,17,38,12,3288,37,37,71,13,2.7,38,221,0.1,1947.2,331,30.4,3,64.1,32,N
0,0,0,4,2,9.6,4,5,6,0,2,4,8,0.3,43,12,4,3,10.8,4,N
0,56.3,9,7,2,66,7,6,18,0,2,5,17,0.1,108,27,11,3,9.8,4,N
0,0,0,2,0,1.7,2,2,4,0,0,2,4,0.3,15.5,6,2,1,7.8,0,N
0,0,0,4,0,9.2,4,3,7,1,0,3,9,0.1,41.2,13,4,1,10.3,0,N
0,0,0,19,4,248.2,19,11,30,9,2.5,5,40,0.1,229.1,53,19.5,1,11.8,10,N
3,18.8,0,16,6,176.3,13,14,18,0,2.3,12,37,0.4,264.4,55,12,2,22,14,N
0,0,0,3,0,8.5,3,3,5,0,0,3,8,0.2,38,12,4,1,9.5,0,N
0,0,0,5,0,32,5,3,7,0,0,5,17,0.1,91.4,24,6.3,1,14.5,0,N
0,0,0,5,2,12.9,5,6,7,0,2,3,11,0.3,49.8,15,4.7,1,10.7,4,N
4,11.9,1,41,10,2860.3,37,30,47,3,3.2,20,137,0.3,1170.1,217,44,1,26.6,32,N
0,0,0,4,0,23.1,4,2,6,0,0,3,13,0.2,62.3,18,6.7,1,9.3,0,N
4,61.5,4,9,2,402.1,5,7,15,0,2,3,44,0.1,232.3,61,31.2,1,7.5,4,N
1,16.1,4,27,4,925.2,26,15,39,6,2.5,14,80,0.2,600.1,117,27.8,1,21.6,10,N
4,11.8,0,34,4,1194.3,30,15,37,1,2,12,93,0.2,651.4,126,33,1,19.7,8,N
5,66.7,9,12,2,157,7,7,25,2,2,7,28,0.1,190.2,44,14.9,1,12.8,4,N
0,0,0,11,6,154,11,11,15,2,2,4,31,0.3,168,43,16.5,1,10.2,12,N
0,0,0,4,2,30.8,4,5,7,1,2,3,14,0.3,69.2,20,8,1,8.7,4,N
1,33.3,4,11,6,249,10,13,22,5,2,10,42,0.2,298.8,67,15,1,19.9,12,N
4,10,5,85,12,6619.9,81,43,99,7,2.5,41,233,0.2,2224.7,355,53.6,1,41.5,30,N
1,16.7,1,11,8,351.4,10,15,17,2,2.3,5,32,0.4,219.6,50,28.8,3,7.6,18,N
1,35.3,5,12,0,260.7,11,3,21,1,0,14,41,0.1,322,65,14.6,2,22.1,0,N
0,0,0,12,2,671.5,12,7,16,1,2,10,70,0.1,471.2,97,25.7,2,18.4,4,N
1,4.6,0,22,2,1153,21,9,25,0,3,14,92,0.1,677.3,131,30.6,2,22.1,6,N
1,48.8,19,22,2,937.8,21,6,45,1,2,12,106,0,682.1,139,24.8,2,27.6,4,N
0,0,0,13,2,492.1,13,6,17,1,2,9,58,0.1,385.2,81,23,2,16.8,4,N
2,22.2,0,9,4,124.7,7,9,12,1,2.5,8,22,0.3,162.5,35,13.8,1,11.8,10,N
1,34.4,10,22,4,608.4,21,13,42,7,2,18,84,0.1,640,128,17.1,0,37.4,8,N
1,33.3,0,3,0,2,2,2,6,1,0,2,5,0.2,18.1,7,2,1,9.1,0,N
0,0,0,2,0,16,2,3,4,0,0,2,9,0.3,41.2,13,7,1,5.9,0,N
2,32.6,28,64,4,5718.4,62,12,111,17,2,51,288,0,2800.5,451,36.8,0,76.2,8,N
0,0,0,5,0,26.9,5,4,8,1,0,4,12,0.1,69.2,20,7,0,9.9,0,N
0,0,0,4,2,95.5,4,5,6,0,2,1,18,0.3,76.4,23,22.5,1,3.4,4,N
0,29.6,8,19,4,634.3,19,10,33,4,2,21,78,0.1,634.3,120,18,0,35.2,8,N
0,36.4,4,7,2,27.6,7,2,14,1,2,5,13,0.1,77.7,21,6.4,0,12.1,4,N
0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,N
0,53.2,58,51,10,1264.3,51,26,132,21,2,32,102,0.1,997.6,175,22.8,1,43.7,20,N
0,35,14,26,10,1015.6,26,22,58,16,2,25,89,0.1,801.8,146,22.8,0,35.2,20,N
1,14.3,1,13,4,111,12,10,17,1,2.5,6,28,0.2,167.6,41,11.9,1,14.1,10,N
3,22.6,23,92,28,13300.9,89,57,143,26,2.1,43,385,0.1,3551.8,572,67.4,2,52.7,58,N
0,0,0,17,6,374.8,17,12,20,1,2,8,47,0.2,327.1,77,20.6,1,15.9,12,N
1,4.2,0,24,10,696.8,23,20,39,13,2,12,51,0.2,430,86,29.2,2,14.7,20,N
0,0,0,9,4,183.2,9,9,17,6,2,13,38,0.2,286.7,61,11.5,1,24.9,8,N
0,0,0,16,0,512,16,3,21,3,0,7,68,0.1,404.5,97,22.8,0,17.8,0,N
1,25,2,10,12,216.7,9,26,14,0,2,6,30,0.5,229.4,64,17,0,13.5,24,N
3,25,13,51,16,1609.8,48,30,79,13,2.1,26,114,0.1,1043.5,190,27.8,0,37.6,34,N
1,82.4,41,10,4,140.2,9,12,60,7,2,21,38,0.1,341.8,69,7.4,0,46.3,8,N
0,0,0,8,0,81.2,8,2,11,1,0,5,23,0.1,132.8,34,11,2,12.1,0,N
0,39.1,18,28,10,284.3,28,21,53,5,2,19,54,0.1,440,88,11.6,0,37.8,20,N
3,17.4,1,22,4,493.3,19,9,30,5,2,9,55,0.1,380.6,83,23.3,1,16.3,8,N
0,0,0,2,2,10,2,6,4,0,2,2,6,0.5,30,10,6,2,5,4,N
0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,2,0,0,0,0,N
0,0,0,12,0,195.2,12,18,16,2,0,6,45,0.3,248,62,14.2,0,17.5,0,N
0,0,0,5,0,30,5,3,8,1,0,5,17,0.1,89.9,23,6,0,15,0,N
0,0,0,7,0,52.5,7,6,10,1,0,6,19,0.2,114.5,28,8.3,0,13.9,0,N
0,0,0,4,0,20.8,4,3,6,0,0,4,13,0.2,66.6,18,5.6,0,11.8,0,N
0,0,0,10,0,32.4,10,3,13,1,0,6,18,0.1,100,25,5.8,0,17.1,0,N
0,0,0,10,0,115.6,10,14,13,1,0,6,35,0.3,192,48,10.8,0,17.7,0,N
0,0,0,12,0,195.2,12,18,15,1,0,6,45,0.3,248,62,14.2,0,17.5,0,N
0,0,0,7,0,53.4,7,6,9,0,0,7,25,0.2,140.2,33,6.9,0,20.4,0,N
0,0,0,7,0,17.8,7,6,9,0,0,6,15,0.2,80,21,4,0,20,0,N
0,0,0,7,0,19,7,6,9,0,0,5,15,0.2,76.2,20,4.5,0,16.9,0,N
0,0,0,36,0,698.4,36,29,38,0,0,16,97,0.3,661.7,129,19,0,34.8,0,N
0,0,0,6,0,18.1,6,6,9,1,0,5,14,0.2,72.3,19,4.5,0,16.1,0,N
0,0,0,10,0,119,10,10,12,0,0,8,38,0.3,219.6,50,9.8,0,22.5,0,N
0,0,0,12,0,195.2,12,18,15,1,0,6,45,0.3,248,62,14.2,0,17.5,0,N
0,0,0,10,0,115.6,10,14,13,1,0,6,35,0.3,192,48,10.8,0,17.7,0,N
0,0,0,8,0,56.7,8,10,11,1,0,6,25,0.3,136,34,7.5,0,18.1,0,N
0,0,0,8,0,66.4,8,10,11,1,0,5,25,0.3,132.8,34,9,0,14.8,0,N
0,0,0,4,2,18.1,4,6,11,1,2,5,14,0.2,72.3,19,4.5,0,16.1,4,N
0,0,0,4,2,18.1,4,6,11,1,2,5,14,0.2,72.3,19,4.5,0,16.1,4,N
0,0,0,11,0,132.5,11,7,19,2,0,6,32,0.2,185.8,43,12.8,0,14.5,0,N
